"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"08/10/2017 20:00:00 - 08/10/2017 21:00:00","BZN|DK1","Without Sequence","32.99","",""
"08/10/2017 21:00:00 - 08/10/2017 22:00:00","BZN|DK1","Without Sequence","30.36","",""
"08/10/2017 22:00:00 - 08/10/2017 23:00:00","BZN|DK1","Without Sequence","29.40","",""
"08/10/2017 23:00:00 - 09/10/2017 00:00:00","BZN|DK1","Without Sequence","28.69","",""
"09/10/2017 00:00:00 - 09/10/2017 01:00:00","BZN|DK1","Without Sequence","29.36","",""
"09/10/2017 01:00:00 - 09/10/2017 02:00:00","BZN|DK1","Without Sequence","29.20","",""
"09/10/2017 02:00:00 - 09/10/2017 03:00:00","BZN|DK1","Without Sequence","29.13","",""
"09/10/2017 03:00:00 - 09/10/2017 04:00:00","BZN|DK1","Without Sequence","29.15","",""
"09/10/2017 04:00:00 - 09/10/2017 05:00:00","BZN|DK1","Without Sequence","29.28","",""
"09/10/2017 05:00:00 - 09/10/2017 06:00:00","BZN|DK1","Without Sequence","30.79","",""
"09/10/2017 06:00:00 - 09/10/2017 07:00:00","BZN|DK1","Without Sequence","38.17","",""
"09/10/2017 07:00:00 - 09/10/2017 08:00:00","BZN|DK1","Without Sequence","51.39","",""
"09/10/2017 08:00:00 - 09/10/2017 09:00:00","BZN|DK1","Without Sequence","54.75","",""
"09/10/2017 09:00:00 - 09/10/2017 10:00:00","BZN|DK1","Without Sequence","51.14","",""
"09/10/2017 10:00:00 - 09/10/2017 11:00:00","BZN|DK1","Without Sequence","51.14","",""
"09/10/2017 11:00:00 - 09/10/2017 12:00:00","BZN|DK1","Without Sequence","47.12","",""
"09/10/2017 12:00:00 - 09/10/2017 13:00:00","BZN|DK1","Without Sequence","41.21","",""
"09/10/2017 13:00:00 - 09/10/2017 14:00:00","BZN|DK1","Without Sequence","39.94","",""
"09/10/2017 14:00:00 - 09/10/2017 15:00:00","BZN|DK1","Without Sequence","40.06","",""
"09/10/2017 15:00:00 - 09/10/2017 16:00:00","BZN|DK1","Without Sequence","41.41","",""
"09/10/2017 16:00:00 - 09/10/2017 17:00:00","BZN|DK1","Without Sequence","43.79","",""
"09/10/2017 17:00:00 - 09/10/2017 18:00:00","BZN|DK1","Without Sequence","50.52","",""
"09/10/2017 18:00:00 - 09/10/2017 19:00:00","BZN|DK1","Without Sequence","59.83","",""
"09/10/2017 19:00:00 - 09/10/2017 20:00:00","BZN|DK1","Without Sequence","62.01","",""
"09/10/2017 20:00:00 - 09/10/2017 21:00:00","BZN|DK1","Without Sequence","46.36","",""
"09/10/2017 21:00:00 - 09/10/2017 22:00:00","BZN|DK1","Without Sequence","38.58","",""
"09/10/2017 22:00:00 - 09/10/2017 23:00:00","BZN|DK1","Without Sequence","37.22","",""
"09/10/2017 23:00:00 - 10/10/2017 00:00:00","BZN|DK1","Without Sequence","32.93","",""
"10/10/2017 00:00:00 - 10/10/2017 01:00:00","BZN|DK1","Without Sequence","29.85","",""
"10/10/2017 01:00:00 - 10/10/2017 02:00:00","BZN|DK1","Without Sequence","29.70","",""
"10/10/2017 02:00:00 - 10/10/2017 03:00:00","BZN|DK1","Without Sequence","29.70","",""
"10/10/2017 03:00:00 - 10/10/2017 04:00:00","BZN|DK1","Without Sequence","29.72","",""
"10/10/2017 04:00:00 - 10/10/2017 05:00:00","BZN|DK1","Without Sequence","30.01","",""
"10/10/2017 05:00:00 - 10/10/2017 06:00:00","BZN|DK1","Without Sequence","31.51","",""
"10/10/2017 06:00:00 - 10/10/2017 07:00:00","BZN|DK1","Without Sequence","37.78","",""
"10/10/2017 07:00:00 - 10/10/2017 08:00:00","BZN|DK1","Without Sequence","48.85","",""
"10/10/2017 08:00:00 - 10/10/2017 09:00:00","BZN|DK1","Without Sequence","56.94","",""
"10/10/2017 09:00:00 - 10/10/2017 10:00:00","BZN|DK1","Without Sequence","55.61","",""
"10/10/2017 10:00:00 - 10/10/2017 11:00:00","BZN|DK1","Without Sequence","43.07","",""
"10/10/2017 11:00:00 - 10/10/2017 12:00:00","BZN|DK1","Without Sequence","42.36","",""
"10/10/2017 12:00:00 - 10/10/2017 13:00:00","BZN|DK1","Without Sequence","40.00","",""
"10/10/2017 13:00:00 - 10/10/2017 14:00:00","BZN|DK1","Without Sequence","38.30","",""
"10/10/2017 14:00:00 - 10/10/2017 15:00:00","BZN|DK1","Without Sequence","37.24","",""
"10/10/2017 15:00:00 - 10/10/2017 16:00:00","BZN|DK1","Without Sequence","35.89","",""
"10/10/2017 16:00:00 - 10/10/2017 17:00:00","BZN|DK1","Without Sequence","35.37","",""
"10/10/2017 17:00:00 - 10/10/2017 18:00:00","BZN|DK1","Without Sequence","36.82","",""
"10/10/2017 18:00:00 - 10/10/2017 19:00:00","BZN|DK1","Without Sequence","39.80","",""
"10/10/2017 19:00:00 - 10/10/2017 20:00:00","BZN|DK1","Without Sequence","38.07","",""
"10/10/2017 20:00:00 - 10/10/2017 21:00:00","BZN|DK1","Without Sequence","35.46","",""
"10/10/2017 21:00:00 - 10/10/2017 22:00:00","BZN|DK1","Without Sequence","33.03","",""
"10/10/2017 22:00:00 - 10/10/2017 23:00:00","BZN|DK1","Without Sequence","30.51","",""
"10/10/2017 23:00:00 - 11/10/2017 00:00:00","BZN|DK1","Without Sequence","22.76","",""
"11/10/2017 00:00:00 - 11/10/2017 01:00:00","BZN|DK1","Without Sequence","27.28","",""
"11/10/2017 01:00:00 - 11/10/2017 02:00:00","BZN|DK1","Without Sequence","26.76","",""
"11/10/2017 02:00:00 - 11/10/2017 03:00:00","BZN|DK1","Without Sequence","26.68","",""
"11/10/2017 03:00:00 - 11/10/2017 04:00:00","BZN|DK1","Without Sequence","25.87","",""
"11/10/2017 04:00:00 - 11/10/2017 05:00:00","BZN|DK1","Without Sequence","27.05","",""
"11/10/2017 05:00:00 - 11/10/2017 06:00:00","BZN|DK1","Without Sequence","29.83","",""
"11/10/2017 06:00:00 - 11/10/2017 07:00:00","BZN|DK1","Without Sequence","38.93","",""
"11/10/2017 07:00:00 - 11/10/2017 08:00:00","BZN|DK1","Without Sequence","47.00","",""
"11/10/2017 08:00:00 - 11/10/2017 09:00:00","BZN|DK1","Without Sequence","49.93","",""
"11/10/2017 09:00:00 - 11/10/2017 10:00:00","BZN|DK1","Without Sequence","43.81","",""
"11/10/2017 10:00:00 - 11/10/2017 11:00:00","BZN|DK1","Without Sequence","41.00","",""
"11/10/2017 11:00:00 - 11/10/2017 12:00:00","BZN|DK1","Without Sequence","38.91","",""
"11/10/2017 12:00:00 - 11/10/2017 13:00:00","BZN|DK1","Without Sequence","31.89","",""
"11/10/2017 13:00:00 - 11/10/2017 14:00:00","BZN|DK1","Without Sequence","31.81","",""
"11/10/2017 14:00:00 - 11/10/2017 15:00:00","BZN|DK1","Without Sequence","30.54","",""
"11/10/2017 15:00:00 - 11/10/2017 16:00:00","BZN|DK1","Without Sequence","29.61","",""
"11/10/2017 16:00:00 - 11/10/2017 17:00:00","BZN|DK1","Without Sequence","29.59","",""
"11/10/2017 17:00:00 - 11/10/2017 18:00:00","BZN|DK1","Without Sequence","29.64","",""
"11/10/2017 18:00:00 - 11/10/2017 19:00:00","BZN|DK1","Without Sequence","29.60","",""
"11/10/2017 19:00:00 - 11/10/2017 20:00:00","BZN|DK1","Without Sequence","29.42","",""
"11/10/2017 20:00:00 - 11/10/2017 21:00:00","BZN|DK1","Without Sequence","30.28","",""
"11/10/2017 21:00:00 - 11/10/2017 22:00:00","BZN|DK1","Without Sequence","31.93","",""
"11/10/2017 22:00:00 - 11/10/2017 23:00:00","BZN|DK1","Without Sequence","29.58","",""
"11/10/2017 23:00:00 - 12/10/2017 00:00:00","BZN|DK1","Without Sequence","22.09","",""
"12/10/2017 00:00:00 - 12/10/2017 01:00:00","BZN|DK1","Without Sequence","13.32","",""
"12/10/2017 01:00:00 - 12/10/2017 02:00:00","BZN|DK1","Without Sequence","12.66","",""
"12/10/2017 02:00:00 - 12/10/2017 03:00:00","BZN|DK1","Without Sequence","12.67","",""
"12/10/2017 03:00:00 - 12/10/2017 04:00:00","BZN|DK1","Without Sequence","9.70","",""
"12/10/2017 04:00:00 - 12/10/2017 05:00:00","BZN|DK1","Without Sequence","10.28","",""
"12/10/2017 05:00:00 - 12/10/2017 06:00:00","BZN|DK1","Without Sequence","11.17","",""
"12/10/2017 06:00:00 - 12/10/2017 07:00:00","BZN|DK1","Without Sequence","28.04","",""
"12/10/2017 07:00:00 - 12/10/2017 08:00:00","BZN|DK1","Without Sequence","38.09","",""
"12/10/2017 08:00:00 - 12/10/2017 09:00:00","BZN|DK1","Without Sequence","36.47","",""
"12/10/2017 09:00:00 - 12/10/2017 10:00:00","BZN|DK1","Without Sequence","30.54","",""
"12/10/2017 10:00:00 - 12/10/2017 11:00:00","BZN|DK1","Without Sequence","21.49","",""
"12/10/2017 11:00:00 - 12/10/2017 12:00:00","BZN|DK1","Without Sequence","17.52","",""
"12/10/2017 12:00:00 - 12/10/2017 13:00:00","BZN|DK1","Without Sequence","12.78","",""
"12/10/2017 13:00:00 - 12/10/2017 14:00:00","BZN|DK1","Without Sequence","13.54","",""
"12/10/2017 14:00:00 - 12/10/2017 15:00:00","BZN|DK1","Without Sequence","15.12","",""
"12/10/2017 15:00:00 - 12/10/2017 16:00:00","BZN|DK1","Without Sequence","21.62","",""
"12/10/2017 16:00:00 - 12/10/2017 17:00:00","BZN|DK1","Without Sequence","26.04","",""
"12/10/2017 17:00:00 - 12/10/2017 18:00:00","BZN|DK1","Without Sequence","34.93","",""
"12/10/2017 18:00:00 - 12/10/2017 19:00:00","BZN|DK1","Without Sequence","29.37","",""
"12/10/2017 19:00:00 - 12/10/2017 20:00:00","BZN|DK1","Without Sequence","29.48","",""
"12/10/2017 20:00:00 - 12/10/2017 21:00:00","BZN|DK1","Without Sequence","29.23","",""
"12/10/2017 21:00:00 - 12/10/2017 22:00:00","BZN|DK1","Without Sequence","28.83","",""
"12/10/2017 22:00:00 - 12/10/2017 23:00:00","BZN|DK1","Without Sequence","27.87","",""
"12/10/2017 23:00:00 - 13/10/2017 00:00:00","BZN|DK1","Without Sequence","27.38","",""
"13/10/2017 00:00:00 - 13/10/2017 01:00:00","BZN|DK1","Without Sequence","26.66","",""
"13/10/2017 01:00:00 - 13/10/2017 02:00:00","BZN|DK1","Without Sequence","26.34","",""
"13/10/2017 02:00:00 - 13/10/2017 03:00:00","BZN|DK1","Without Sequence","26.56","",""
"13/10/2017 03:00:00 - 13/10/2017 04:00:00","BZN|DK1","Without Sequence","26.99","",""
"13/10/2017 04:00:00 - 13/10/2017 05:00:00","BZN|DK1","Without Sequence","27.84","",""
"13/10/2017 05:00:00 - 13/10/2017 06:00:00","BZN|DK1","Without Sequence","28.56","",""
"13/10/2017 06:00:00 - 13/10/2017 07:00:00","BZN|DK1","Without Sequence","31.14","",""
"13/10/2017 07:00:00 - 13/10/2017 08:00:00","BZN|DK1","Without Sequence","37.32","",""
"13/10/2017 08:00:00 - 13/10/2017 09:00:00","BZN|DK1","Without Sequence","49.07","",""
"13/10/2017 09:00:00 - 13/10/2017 10:00:00","BZN|DK1","Without Sequence","45.38","",""
"13/10/2017 10:00:00 - 13/10/2017 11:00:00","BZN|DK1","Without Sequence","43.05","",""
"13/10/2017 11:00:00 - 13/10/2017 12:00:00","BZN|DK1","Without Sequence","44.40","",""
"13/10/2017 12:00:00 - 13/10/2017 13:00:00","BZN|DK1","Without Sequence","37.83","",""
"13/10/2017 13:00:00 - 13/10/2017 14:00:00","BZN|DK1","Without Sequence","33.49","",""
"13/10/2017 14:00:00 - 13/10/2017 15:00:00","BZN|DK1","Without Sequence","29.64","",""
"13/10/2017 15:00:00 - 13/10/2017 16:00:00","BZN|DK1","Without Sequence","28.86","",""
"13/10/2017 16:00:00 - 13/10/2017 17:00:00","BZN|DK1","Without Sequence","29.02","",""
"13/10/2017 17:00:00 - 13/10/2017 18:00:00","BZN|DK1","Without Sequence","29.36","",""
"13/10/2017 18:00:00 - 13/10/2017 19:00:00","BZN|DK1","Without Sequence","29.96","",""
"13/10/2017 19:00:00 - 13/10/2017 20:00:00","BZN|DK1","Without Sequence","29.38","",""
"13/10/2017 20:00:00 - 13/10/2017 21:00:00","BZN|DK1","Without Sequence","28.76","",""
"13/10/2017 21:00:00 - 13/10/2017 22:00:00","BZN|DK1","Without Sequence","28.20","",""
"13/10/2017 22:00:00 - 13/10/2017 23:00:00","BZN|DK1","Without Sequence","27.70","",""
"13/10/2017 23:00:00 - 14/10/2017 00:00:00","BZN|DK1","Without Sequence","26.80","",""
"14/10/2017 00:00:00 - 14/10/2017 01:00:00","BZN|DK1","Without Sequence","26.76","",""
"14/10/2017 01:00:00 - 14/10/2017 02:00:00","BZN|DK1","Without Sequence","25.92","",""
"14/10/2017 02:00:00 - 14/10/2017 03:00:00","BZN|DK1","Without Sequence","25.40","",""
"14/10/2017 03:00:00 - 14/10/2017 04:00:00","BZN|DK1","Without Sequence","25.33","",""
"14/10/2017 04:00:00 - 14/10/2017 05:00:00","BZN|DK1","Without Sequence","25.54","",""
"14/10/2017 05:00:00 - 14/10/2017 06:00:00","BZN|DK1","Without Sequence","26.10","",""
"14/10/2017 06:00:00 - 14/10/2017 07:00:00","BZN|DK1","Without Sequence","26.50","",""
"14/10/2017 07:00:00 - 14/10/2017 08:00:00","BZN|DK1","Without Sequence","26.65","",""
"14/10/2017 08:00:00 - 14/10/2017 09:00:00","BZN|DK1","Without Sequence","27.27","",""
"14/10/2017 09:00:00 - 14/10/2017 10:00:00","BZN|DK1","Without Sequence","32.25","",""
"14/10/2017 10:00:00 - 14/10/2017 11:00:00","BZN|DK1","Without Sequence","28.04","",""
"14/10/2017 11:00:00 - 14/10/2017 12:00:00","BZN|DK1","Without Sequence","22.86","",""
"14/10/2017 12:00:00 - 14/10/2017 13:00:00","BZN|DK1","Without Sequence","26.07","",""
"14/10/2017 13:00:00 - 14/10/2017 14:00:00","BZN|DK1","Without Sequence","12.67","",""
"14/10/2017 14:00:00 - 14/10/2017 15:00:00","BZN|DK1","Without Sequence","13.31","",""
"14/10/2017 15:00:00 - 14/10/2017 16:00:00","BZN|DK1","Without Sequence","26.42","",""
"14/10/2017 16:00:00 - 14/10/2017 17:00:00","BZN|DK1","Without Sequence","31.44","",""
"14/10/2017 17:00:00 - 14/10/2017 18:00:00","BZN|DK1","Without Sequence","40.02","",""
"14/10/2017 18:00:00 - 14/10/2017 19:00:00","BZN|DK1","Without Sequence","28.75","",""
"14/10/2017 19:00:00 - 14/10/2017 20:00:00","BZN|DK1","Without Sequence","28.48","",""
"14/10/2017 20:00:00 - 14/10/2017 21:00:00","BZN|DK1","Without Sequence","27.90","",""
"14/10/2017 21:00:00 - 14/10/2017 22:00:00","BZN|DK1","Without Sequence","27.50","",""
"14/10/2017 22:00:00 - 14/10/2017 23:00:00","BZN|DK1","Without Sequence","26.91","",""
"14/10/2017 23:00:00 - 15/10/2017 00:00:00","BZN|DK1","Without Sequence","26.01","",""
"15/10/2017 00:00:00 - 15/10/2017 01:00:00","BZN|DK1","Without Sequence","25.72","",""
"15/10/2017 01:00:00 - 15/10/2017 02:00:00","BZN|DK1","Without Sequence","25.07","",""
"15/10/2017 02:00:00 - 15/10/2017 03:00:00","BZN|DK1","Without Sequence","25.08","",""
"15/10/2017 03:00:00 - 15/10/2017 04:00:00","BZN|DK1","Without Sequence","25.34","",""
"15/10/2017 04:00:00 - 15/10/2017 05:00:00","BZN|DK1","Without Sequence","25.99","",""
"15/10/2017 05:00:00 - 15/10/2017 06:00:00","BZN|DK1","Without Sequence","26.05","",""
"15/10/2017 06:00:00 - 15/10/2017 07:00:00","BZN|DK1","Without Sequence","25.54","",""
"15/10/2017 07:00:00 - 15/10/2017 08:00:00","BZN|DK1","Without Sequence","35.90","",""
"15/10/2017 08:00:00 - 15/10/2017 09:00:00","BZN|DK1","Without Sequence","34.22","",""
"15/10/2017 09:00:00 - 15/10/2017 10:00:00","BZN|DK1","Without Sequence","33.24","",""
"15/10/2017 10:00:00 - 15/10/2017 11:00:00","BZN|DK1","Without Sequence","31.58","",""
"15/10/2017 11:00:00 - 15/10/2017 12:00:00","BZN|DK1","Without Sequence","30.97","",""
"15/10/2017 12:00:00 - 15/10/2017 13:00:00","BZN|DK1","Without Sequence","22.77","",""
"15/10/2017 13:00:00 - 15/10/2017 14:00:00","BZN|DK1","Without Sequence","17.07","",""
"15/10/2017 14:00:00 - 15/10/2017 15:00:00","BZN|DK1","Without Sequence","22.44","",""
"15/10/2017 15:00:00 - 15/10/2017 16:00:00","BZN|DK1","Without Sequence","26.63","",""
"15/10/2017 16:00:00 - 15/10/2017 17:00:00","BZN|DK1","Without Sequence","28.03","",""
"15/10/2017 17:00:00 - 15/10/2017 18:00:00","BZN|DK1","Without Sequence","31.25","",""
"15/10/2017 18:00:00 - 15/10/2017 19:00:00","BZN|DK1","Without Sequence","28.86","",""
"15/10/2017 19:00:00 - 15/10/2017 20:00:00","BZN|DK1","Without Sequence","28.77","",""
"15/10/2017 20:00:00 - 15/10/2017 21:00:00","BZN|DK1","Without Sequence","27.77","",""
"15/10/2017 21:00:00 - 15/10/2017 22:00:00","BZN|DK1","Without Sequence","26.86","",""
"15/10/2017 22:00:00 - 15/10/2017 23:00:00","BZN|DK1","Without Sequence","29.09","",""
"15/10/2017 23:00:00 - 16/10/2017 00:00:00","BZN|DK1","Without Sequence","18.40","",""
"16/10/2017 00:00:00 - 16/10/2017 01:00:00","BZN|DK1","Without Sequence","22.99","",""
"16/10/2017 01:00:00 - 16/10/2017 02:00:00","BZN|DK1","Without Sequence","21.26","",""
"16/10/2017 02:00:00 - 16/10/2017 03:00:00","BZN|DK1","Without Sequence","21.86","",""
"16/10/2017 03:00:00 - 16/10/2017 04:00:00","BZN|DK1","Without Sequence","21.79","",""
"16/10/2017 04:00:00 - 16/10/2017 05:00:00","BZN|DK1","Without Sequence","22.93","",""
"16/10/2017 05:00:00 - 16/10/2017 06:00:00","BZN|DK1","Without Sequence","16.50","",""
"16/10/2017 06:00:00 - 16/10/2017 07:00:00","BZN|DK1","Without Sequence","37.65","",""
"16/10/2017 07:00:00 - 16/10/2017 08:00:00","BZN|DK1","Without Sequence","28.62","",""
"16/10/2017 08:00:00 - 16/10/2017 09:00:00","BZN|DK1","Without Sequence","37.83","",""
"16/10/2017 09:00:00 - 16/10/2017 10:00:00","BZN|DK1","Without Sequence","37.69","",""
"16/10/2017 10:00:00 - 16/10/2017 11:00:00","BZN|DK1","Without Sequence","36.89","",""
"16/10/2017 11:00:00 - 16/10/2017 12:00:00","BZN|DK1","Without Sequence","33.16","",""
"16/10/2017 12:00:00 - 16/10/2017 13:00:00","BZN|DK1","Without Sequence","28.56","",""
"16/10/2017 13:00:00 - 16/10/2017 14:00:00","BZN|DK1","Without Sequence","31.68","",""
"16/10/2017 14:00:00 - 16/10/2017 15:00:00","BZN|DK1","Without Sequence","37.91","",""
"16/10/2017 15:00:00 - 16/10/2017 16:00:00","BZN|DK1","Without Sequence","30.82","",""
"16/10/2017 16:00:00 - 16/10/2017 17:00:00","BZN|DK1","Without Sequence","39.91","",""
"16/10/2017 17:00:00 - 16/10/2017 18:00:00","BZN|DK1","Without Sequence","50.90","",""
"16/10/2017 18:00:00 - 16/10/2017 19:00:00","BZN|DK1","Without Sequence","63.47","",""
"16/10/2017 19:00:00 - 16/10/2017 20:00:00","BZN|DK1","Without Sequence","40.95","",""
"16/10/2017 20:00:00 - 16/10/2017 21:00:00","BZN|DK1","Without Sequence","37.91","",""
"16/10/2017 21:00:00 - 16/10/2017 22:00:00","BZN|DK1","Without Sequence","28.02","",""
"16/10/2017 22:00:00 - 16/10/2017 23:00:00","BZN|DK1","Without Sequence","27.12","",""
"16/10/2017 23:00:00 - 17/10/2017 00:00:00","BZN|DK1","Without Sequence","26.10","",""
"17/10/2017 00:00:00 - 17/10/2017 01:00:00","BZN|DK1","Without Sequence","0.12","",""
"17/10/2017 01:00:00 - 17/10/2017 02:00:00","BZN|DK1","Without Sequence","25.06","",""
"17/10/2017 02:00:00 - 17/10/2017 03:00:00","BZN|DK1","Without Sequence","24.59","",""
"17/10/2017 03:00:00 - 17/10/2017 04:00:00","BZN|DK1","Without Sequence","24.52","",""
"17/10/2017 04:00:00 - 17/10/2017 05:00:00","BZN|DK1","Without Sequence","25.22","",""
"17/10/2017 05:00:00 - 17/10/2017 06:00:00","BZN|DK1","Without Sequence","26.24","",""
"17/10/2017 06:00:00 - 17/10/2017 07:00:00","BZN|DK1","Without Sequence","27.82","",""
"17/10/2017 07:00:00 - 17/10/2017 08:00:00","BZN|DK1","Without Sequence","28.61","",""
"17/10/2017 08:00:00 - 17/10/2017 09:00:00","BZN|DK1","Without Sequence","28.81","",""
"17/10/2017 09:00:00 - 17/10/2017 10:00:00","BZN|DK1","Without Sequence","28.47","",""
"17/10/2017 10:00:00 - 17/10/2017 11:00:00","BZN|DK1","Without Sequence","28.35","",""
"17/10/2017 11:00:00 - 17/10/2017 12:00:00","BZN|DK1","Without Sequence","28.24","",""
"17/10/2017 12:00:00 - 17/10/2017 13:00:00","BZN|DK1","Without Sequence","28.10","",""
"17/10/2017 13:00:00 - 17/10/2017 14:00:00","BZN|DK1","Without Sequence","28.05","",""
"17/10/2017 14:00:00 - 17/10/2017 15:00:00","BZN|DK1","Without Sequence","28.03","",""
"17/10/2017 15:00:00 - 17/10/2017 16:00:00","BZN|DK1","Without Sequence","28.01","",""
"17/10/2017 16:00:00 - 17/10/2017 17:00:00","BZN|DK1","Without Sequence","28.00","",""
"17/10/2017 17:00:00 - 17/10/2017 18:00:00","BZN|DK1","Without Sequence","28.09","",""
"17/10/2017 18:00:00 - 17/10/2017 19:00:00","BZN|DK1","Without Sequence","28.20","",""
"17/10/2017 19:00:00 - 17/10/2017 20:00:00","BZN|DK1","Without Sequence","28.43","",""
"17/10/2017 20:00:00 - 17/10/2017 21:00:00","BZN|DK1","Without Sequence","28.03","",""
"17/10/2017 21:00:00 - 17/10/2017 22:00:00","BZN|DK1","Without Sequence","27.23","",""
"17/10/2017 22:00:00 - 17/10/2017 23:00:00","BZN|DK1","Without Sequence","26.24","",""
"17/10/2017 23:00:00 - 18/10/2017 00:00:00","BZN|DK1","Without Sequence","25.19","",""
"18/10/2017 00:00:00 - 18/10/2017 01:00:00","BZN|DK1","Without Sequence","25.39","",""
"18/10/2017 01:00:00 - 18/10/2017 02:00:00","BZN|DK1","Without Sequence","22.23","",""
"18/10/2017 02:00:00 - 18/10/2017 03:00:00","BZN|DK1","Without Sequence","21.39","",""
"18/10/2017 03:00:00 - 18/10/2017 04:00:00","BZN|DK1","Without Sequence","21.57","",""
"18/10/2017 04:00:00 - 18/10/2017 05:00:00","BZN|DK1","Without Sequence","21.82","",""
"18/10/2017 05:00:00 - 18/10/2017 06:00:00","BZN|DK1","Without Sequence","9.92","",""
"18/10/2017 06:00:00 - 18/10/2017 07:00:00","BZN|DK1","Without Sequence","38.68","",""
"18/10/2017 07:00:00 - 18/10/2017 08:00:00","BZN|DK1","Without Sequence","40.25","",""
"18/10/2017 08:00:00 - 18/10/2017 09:00:00","BZN|DK1","Without Sequence","37.64","",""
"18/10/2017 09:00:00 - 18/10/2017 10:00:00","BZN|DK1","Without Sequence","56.39","",""
"18/10/2017 10:00:00 - 18/10/2017 11:00:00","BZN|DK1","Without Sequence","64.42","",""
"18/10/2017 11:00:00 - 18/10/2017 12:00:00","BZN|DK1","Without Sequence","63.08","",""
"18/10/2017 12:00:00 - 18/10/2017 13:00:00","BZN|DK1","Without Sequence","47.93","",""
"18/10/2017 13:00:00 - 18/10/2017 14:00:00","BZN|DK1","Without Sequence","45.97","",""
"18/10/2017 14:00:00 - 18/10/2017 15:00:00","BZN|DK1","Without Sequence","46.07","",""
"18/10/2017 15:00:00 - 18/10/2017 16:00:00","BZN|DK1","Without Sequence","55.84","",""
"18/10/2017 16:00:00 - 18/10/2017 17:00:00","BZN|DK1","Without Sequence","62.65","",""
"18/10/2017 17:00:00 - 18/10/2017 18:00:00","BZN|DK1","Without Sequence","65.66","",""
"18/10/2017 18:00:00 - 18/10/2017 19:00:00","BZN|DK1","Without Sequence","73.41","",""
"18/10/2017 19:00:00 - 18/10/2017 20:00:00","BZN|DK1","Without Sequence","83.02","",""
"18/10/2017 20:00:00 - 18/10/2017 21:00:00","BZN|DK1","Without Sequence","63.47","",""
"18/10/2017 21:00:00 - 18/10/2017 22:00:00","BZN|DK1","Without Sequence","50.02","",""
"18/10/2017 22:00:00 - 18/10/2017 23:00:00","BZN|DK1","Without Sequence","40.45","",""
"18/10/2017 23:00:00 - 19/10/2017 00:00:00","BZN|DK1","Without Sequence","36.94","",""
"19/10/2017 00:00:00 - 19/10/2017 01:00:00","BZN|DK1","Without Sequence","34.28","",""
"19/10/2017 01:00:00 - 19/10/2017 02:00:00","BZN|DK1","Without Sequence","34.26","",""
"19/10/2017 02:00:00 - 19/10/2017 03:00:00","BZN|DK1","Without Sequence","33.59","",""
"19/10/2017 03:00:00 - 19/10/2017 04:00:00","BZN|DK1","Without Sequence","27.97","",""
"19/10/2017 04:00:00 - 19/10/2017 05:00:00","BZN|DK1","Without Sequence","28.28","",""
"19/10/2017 05:00:00 - 19/10/2017 06:00:00","BZN|DK1","Without Sequence","29.11","",""
"19/10/2017 06:00:00 - 19/10/2017 07:00:00","BZN|DK1","Without Sequence","39.74","",""
"19/10/2017 07:00:00 - 19/10/2017 08:00:00","BZN|DK1","Without Sequence","59.97","",""
"19/10/2017 08:00:00 - 19/10/2017 09:00:00","BZN|DK1","Without Sequence","68.54","",""
"19/10/2017 09:00:00 - 19/10/2017 10:00:00","BZN|DK1","Without Sequence","66.99","",""
"19/10/2017 10:00:00 - 19/10/2017 11:00:00","BZN|DK1","Without Sequence","60.58","",""
"19/10/2017 11:00:00 - 19/10/2017 12:00:00","BZN|DK1","Without Sequence","49.97","",""
"19/10/2017 12:00:00 - 19/10/2017 13:00:00","BZN|DK1","Without Sequence","46.57","",""
"19/10/2017 13:00:00 - 19/10/2017 14:00:00","BZN|DK1","Without Sequence","41.55","",""
"19/10/2017 14:00:00 - 19/10/2017 15:00:00","BZN|DK1","Without Sequence","40.53","",""
"19/10/2017 15:00:00 - 19/10/2017 16:00:00","BZN|DK1","Without Sequence","42.58","",""
"19/10/2017 16:00:00 - 19/10/2017 17:00:00","BZN|DK1","Without Sequence","43.92","",""
"19/10/2017 17:00:00 - 19/10/2017 18:00:00","BZN|DK1","Without Sequence","46.10","",""
"19/10/2017 18:00:00 - 19/10/2017 19:00:00","BZN|DK1","Without Sequence","45.32","",""
"19/10/2017 19:00:00 - 19/10/2017 20:00:00","BZN|DK1","Without Sequence","37.76","",""
"19/10/2017 20:00:00 - 19/10/2017 21:00:00","BZN|DK1","Without Sequence","30.80","",""
"19/10/2017 21:00:00 - 19/10/2017 22:00:00","BZN|DK1","Without Sequence","29.13","",""
"19/10/2017 22:00:00 - 19/10/2017 23:00:00","BZN|DK1","Without Sequence","28.46","",""
"19/10/2017 23:00:00 - 20/10/2017 00:00:00","BZN|DK1","Without Sequence","27.82","",""
"20/10/2017 00:00:00 - 20/10/2017 01:00:00","BZN|DK1","Without Sequence","28.68","",""
"20/10/2017 01:00:00 - 20/10/2017 02:00:00","BZN|DK1","Without Sequence","28.29","",""
"20/10/2017 02:00:00 - 20/10/2017 03:00:00","BZN|DK1","Without Sequence","28.05","",""
"20/10/2017 03:00:00 - 20/10/2017 04:00:00","BZN|DK1","Without Sequence","28.02","",""
"20/10/2017 04:00:00 - 20/10/2017 05:00:00","BZN|DK1","Without Sequence","28.34","",""
