"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2016 03:00:00 - 12/01/2016 04:00:00","BZN|DK1","Without Sequence","18.41","",""
"12/01/2016 04:00:00 - 12/01/2016 05:00:00","BZN|DK1","Without Sequence","19.00","",""
"12/01/2016 05:00:00 - 12/01/2016 06:00:00","BZN|DK1","Without Sequence","20.19","",""
"12/01/2016 06:00:00 - 12/01/2016 07:00:00","BZN|DK1","Without Sequence","23.66","",""
"12/01/2016 07:00:00 - 12/01/2016 08:00:00","BZN|DK1","Without Sequence","34.77","",""
"12/01/2016 08:00:00 - 12/01/2016 09:00:00","BZN|DK1","Without Sequence","39.53","",""
"12/01/2016 09:00:00 - 12/01/2016 10:00:00","BZN|DK1","Without Sequence","41.00","",""
"12/01/2016 10:00:00 - 12/01/2016 11:00:00","BZN|DK1","Without Sequence","38.66","",""
"12/01/2016 11:00:00 - 12/01/2016 12:00:00","BZN|DK1","Without Sequence","36.46","",""
"12/01/2016 12:00:00 - 12/01/2016 13:00:00","BZN|DK1","Without Sequence","35.00","",""
"12/01/2016 13:00:00 - 12/01/2016 14:00:00","BZN|DK1","Without Sequence","33.30","",""
"12/01/2016 14:00:00 - 12/01/2016 15:00:00","BZN|DK1","Without Sequence","32.21","",""
"12/01/2016 15:00:00 - 12/01/2016 16:00:00","BZN|DK1","Without Sequence","33.00","",""
"12/01/2016 16:00:00 - 12/01/2016 17:00:00","BZN|DK1","Without Sequence","36.08","",""
"12/01/2016 17:00:00 - 12/01/2016 18:00:00","BZN|DK1","Without Sequence","41.94","",""
"12/01/2016 18:00:00 - 12/01/2016 19:00:00","BZN|DK1","Without Sequence","40.33","",""
"12/01/2016 19:00:00 - 12/01/2016 20:00:00","BZN|DK1","Without Sequence","29.69","",""
"12/01/2016 20:00:00 - 12/01/2016 21:00:00","BZN|DK1","Without Sequence","26.05","",""
"12/01/2016 21:00:00 - 12/01/2016 22:00:00","BZN|DK1","Without Sequence","24.76","",""
"12/01/2016 22:00:00 - 12/01/2016 23:00:00","BZN|DK1","Without Sequence","23.30","",""
"12/01/2016 23:00:00 - 13/01/2016 00:00:00","BZN|DK1","Without Sequence","21.51","",""
"13/01/2016 00:00:00 - 13/01/2016 01:00:00","BZN|DK1","Without Sequence","21.00","",""
"13/01/2016 01:00:00 - 13/01/2016 02:00:00","BZN|DK1","Without Sequence","19.66","",""
"13/01/2016 02:00:00 - 13/01/2016 03:00:00","BZN|DK1","Without Sequence","18.60","",""
"13/01/2016 03:00:00 - 13/01/2016 04:00:00","BZN|DK1","Without Sequence","18.66","",""
"13/01/2016 04:00:00 - 13/01/2016 05:00:00","BZN|DK1","Without Sequence","18.05","",""
"13/01/2016 05:00:00 - 13/01/2016 06:00:00","BZN|DK1","Without Sequence","20.83","",""
"13/01/2016 06:00:00 - 13/01/2016 07:00:00","BZN|DK1","Without Sequence","23.52","",""
"13/01/2016 07:00:00 - 13/01/2016 08:00:00","BZN|DK1","Without Sequence","27.50","",""
"13/01/2016 08:00:00 - 13/01/2016 09:00:00","BZN|DK1","Without Sequence","29.98","",""
"13/01/2016 09:00:00 - 13/01/2016 10:00:00","BZN|DK1","Without Sequence","30.73","",""
"13/01/2016 10:00:00 - 13/01/2016 11:00:00","BZN|DK1","Without Sequence","31.45","",""
"13/01/2016 11:00:00 - 13/01/2016 12:00:00","BZN|DK1","Without Sequence","33.56","",""
"13/01/2016 12:00:00 - 13/01/2016 13:00:00","BZN|DK1","Without Sequence","33.99","",""
"13/01/2016 13:00:00 - 13/01/2016 14:00:00","BZN|DK1","Without Sequence","34.09","",""
"13/01/2016 14:00:00 - 13/01/2016 15:00:00","BZN|DK1","Without Sequence","34.02","",""
"13/01/2016 15:00:00 - 13/01/2016 16:00:00","BZN|DK1","Without Sequence","37.44","",""
"13/01/2016 16:00:00 - 13/01/2016 17:00:00","BZN|DK1","Without Sequence","39.58","",""
"13/01/2016 17:00:00 - 13/01/2016 18:00:00","BZN|DK1","Without Sequence","43.00","",""
"13/01/2016 18:00:00 - 13/01/2016 19:00:00","BZN|DK1","Without Sequence","42.22","",""
"13/01/2016 19:00:00 - 13/01/2016 20:00:00","BZN|DK1","Without Sequence","38.86","",""
"13/01/2016 20:00:00 - 13/01/2016 21:00:00","BZN|DK1","Without Sequence","29.62","",""
"13/01/2016 21:00:00 - 13/01/2016 22:00:00","BZN|DK1","Without Sequence","26.97","",""
"13/01/2016 22:00:00 - 13/01/2016 23:00:00","BZN|DK1","Without Sequence","25.42","",""
"13/01/2016 23:00:00 - 14/01/2016 00:00:00","BZN|DK1","Without Sequence","22.95","",""
"14/01/2016 00:00:00 - 14/01/2016 01:00:00","BZN|DK1","Without Sequence","23.51","",""
"14/01/2016 01:00:00 - 14/01/2016 02:00:00","BZN|DK1","Without Sequence","22.58","",""
"14/01/2016 02:00:00 - 14/01/2016 03:00:00","BZN|DK1","Without Sequence","22.22","",""
"14/01/2016 03:00:00 - 14/01/2016 04:00:00","BZN|DK1","Without Sequence","22.03","",""
"14/01/2016 04:00:00 - 14/01/2016 05:00:00","BZN|DK1","Without Sequence","22.53","",""
"14/01/2016 05:00:00 - 14/01/2016 06:00:00","BZN|DK1","Without Sequence","23.90","",""
"14/01/2016 06:00:00 - 14/01/2016 07:00:00","BZN|DK1","Without Sequence","28.88","",""
"14/01/2016 07:00:00 - 14/01/2016 08:00:00","BZN|DK1","Without Sequence","31.96","",""
"14/01/2016 08:00:00 - 14/01/2016 09:00:00","BZN|DK1","Without Sequence","44.99","",""
"14/01/2016 09:00:00 - 14/01/2016 10:00:00","BZN|DK1","Without Sequence","41.39","",""
"14/01/2016 10:00:00 - 14/01/2016 11:00:00","BZN|DK1","Without Sequence","34.95","",""
"14/01/2016 11:00:00 - 14/01/2016 12:00:00","BZN|DK1","Without Sequence","33.18","",""
"14/01/2016 12:00:00 - 14/01/2016 13:00:00","BZN|DK1","Without Sequence","31.17","",""
"14/01/2016 13:00:00 - 14/01/2016 14:00:00","BZN|DK1","Without Sequence","33.52","",""
"14/01/2016 14:00:00 - 14/01/2016 15:00:00","BZN|DK1","Without Sequence","30.43","",""
"14/01/2016 15:00:00 - 14/01/2016 16:00:00","BZN|DK1","Without Sequence","28.69","",""
"14/01/2016 16:00:00 - 14/01/2016 17:00:00","BZN|DK1","Without Sequence","29.44","",""
"14/01/2016 17:00:00 - 14/01/2016 18:00:00","BZN|DK1","Without Sequence","36.41","",""
"14/01/2016 18:00:00 - 14/01/2016 19:00:00","BZN|DK1","Without Sequence","40.20","",""
"14/01/2016 19:00:00 - 14/01/2016 20:00:00","BZN|DK1","Without Sequence","31.40","",""
"14/01/2016 20:00:00 - 14/01/2016 21:00:00","BZN|DK1","Without Sequence","29.67","",""
"14/01/2016 21:00:00 - 14/01/2016 22:00:00","BZN|DK1","Without Sequence","29.10","",""
"14/01/2016 22:00:00 - 14/01/2016 23:00:00","BZN|DK1","Without Sequence","26.61","",""
"14/01/2016 23:00:00 - 15/01/2016 00:00:00","BZN|DK1","Without Sequence","25.11","",""
"15/01/2016 00:00:00 - 15/01/2016 01:00:00","BZN|DK1","Without Sequence","18.50","",""
"15/01/2016 01:00:00 - 15/01/2016 02:00:00","BZN|DK1","Without Sequence","24.04","",""
"15/01/2016 02:00:00 - 15/01/2016 03:00:00","BZN|DK1","Without Sequence","23.28","",""
"15/01/2016 03:00:00 - 15/01/2016 04:00:00","BZN|DK1","Without Sequence","22.87","",""
"15/01/2016 04:00:00 - 15/01/2016 05:00:00","BZN|DK1","Without Sequence","22.94","",""
"15/01/2016 05:00:00 - 15/01/2016 06:00:00","BZN|DK1","Without Sequence","22.98","",""
"15/01/2016 06:00:00 - 15/01/2016 07:00:00","BZN|DK1","Without Sequence","26.35","",""
"15/01/2016 07:00:00 - 15/01/2016 08:00:00","BZN|DK1","Without Sequence","26.65","",""
"15/01/2016 08:00:00 - 15/01/2016 09:00:00","BZN|DK1","Without Sequence","41.94","",""
"15/01/2016 09:00:00 - 15/01/2016 10:00:00","BZN|DK1","Without Sequence","42.94","",""
"15/01/2016 10:00:00 - 15/01/2016 11:00:00","BZN|DK1","Without Sequence","43.13","",""
"15/01/2016 11:00:00 - 15/01/2016 12:00:00","BZN|DK1","Without Sequence","46.95","",""
"15/01/2016 12:00:00 - 15/01/2016 13:00:00","BZN|DK1","Without Sequence","43.15","",""
"15/01/2016 13:00:00 - 15/01/2016 14:00:00","BZN|DK1","Without Sequence","42.05","",""
"15/01/2016 14:00:00 - 15/01/2016 15:00:00","BZN|DK1","Without Sequence","39.99","",""
"15/01/2016 15:00:00 - 15/01/2016 16:00:00","BZN|DK1","Without Sequence","36.03","",""
"15/01/2016 16:00:00 - 15/01/2016 17:00:00","BZN|DK1","Without Sequence","38.00","",""
"15/01/2016 17:00:00 - 15/01/2016 18:00:00","BZN|DK1","Without Sequence","45.26","",""
"15/01/2016 18:00:00 - 15/01/2016 19:00:00","BZN|DK1","Without Sequence","46.50","",""
"15/01/2016 19:00:00 - 15/01/2016 20:00:00","BZN|DK1","Without Sequence","43.33","",""
"15/01/2016 20:00:00 - 15/01/2016 21:00:00","BZN|DK1","Without Sequence","33.69","",""
"15/01/2016 21:00:00 - 15/01/2016 22:00:00","BZN|DK1","Without Sequence","29.34","",""
"15/01/2016 22:00:00 - 15/01/2016 23:00:00","BZN|DK1","Without Sequence","27.17","",""
"15/01/2016 23:00:00 - 16/01/2016 00:00:00","BZN|DK1","Without Sequence","24.96","",""
"16/01/2016 00:00:00 - 16/01/2016 01:00:00","BZN|DK1","Without Sequence","26.49","",""
"16/01/2016 01:00:00 - 16/01/2016 02:00:00","BZN|DK1","Without Sequence","25.70","",""
"16/01/2016 02:00:00 - 16/01/2016 03:00:00","BZN|DK1","Without Sequence","24.84","",""
"16/01/2016 03:00:00 - 16/01/2016 04:00:00","BZN|DK1","Without Sequence","24.34","",""
"16/01/2016 04:00:00 - 16/01/2016 05:00:00","BZN|DK1","Without Sequence","24.03","",""
"16/01/2016 05:00:00 - 16/01/2016 06:00:00","BZN|DK1","Without Sequence","24.71","",""
"16/01/2016 06:00:00 - 16/01/2016 07:00:00","BZN|DK1","Without Sequence","24.18","",""
"16/01/2016 07:00:00 - 16/01/2016 08:00:00","BZN|DK1","Without Sequence","24.43","",""
"16/01/2016 08:00:00 - 16/01/2016 09:00:00","BZN|DK1","Without Sequence","26.58","",""
"16/01/2016 09:00:00 - 16/01/2016 10:00:00","BZN|DK1","Without Sequence","31.63","",""
"16/01/2016 10:00:00 - 16/01/2016 11:00:00","BZN|DK1","Without Sequence","33.39","",""
"16/01/2016 11:00:00 - 16/01/2016 12:00:00","BZN|DK1","Without Sequence","33.23","",""
"16/01/2016 12:00:00 - 16/01/2016 13:00:00","BZN|DK1","Without Sequence","29.16","",""
"16/01/2016 13:00:00 - 16/01/2016 14:00:00","BZN|DK1","Without Sequence","26.31","",""
"16/01/2016 14:00:00 - 16/01/2016 15:00:00","BZN|DK1","Without Sequence","25.47","",""
"16/01/2016 15:00:00 - 16/01/2016 16:00:00","BZN|DK1","Without Sequence","25.60","",""
"16/01/2016 16:00:00 - 16/01/2016 17:00:00","BZN|DK1","Without Sequence","30.12","",""
"16/01/2016 17:00:00 - 16/01/2016 18:00:00","BZN|DK1","Without Sequence","38.50","",""
"16/01/2016 18:00:00 - 16/01/2016 19:00:00","BZN|DK1","Without Sequence","38.75","",""
"16/01/2016 19:00:00 - 16/01/2016 20:00:00","BZN|DK1","Without Sequence","30.29","",""
"16/01/2016 20:00:00 - 16/01/2016 21:00:00","BZN|DK1","Without Sequence","26.18","",""
"16/01/2016 21:00:00 - 16/01/2016 22:00:00","BZN|DK1","Without Sequence","25.07","",""
"16/01/2016 22:00:00 - 16/01/2016 23:00:00","BZN|DK1","Without Sequence","24.72","",""
"16/01/2016 23:00:00 - 17/01/2016 00:00:00","BZN|DK1","Without Sequence","23.54","",""
"17/01/2016 00:00:00 - 17/01/2016 01:00:00","BZN|DK1","Without Sequence","20.86","",""
"17/01/2016 01:00:00 - 17/01/2016 02:00:00","BZN|DK1","Without Sequence","20.25","",""
"17/01/2016 02:00:00 - 17/01/2016 03:00:00","BZN|DK1","Without Sequence","20.76","",""
"17/01/2016 03:00:00 - 17/01/2016 04:00:00","BZN|DK1","Without Sequence","20.97","",""
"17/01/2016 04:00:00 - 17/01/2016 05:00:00","BZN|DK1","Without Sequence","20.89","",""
"17/01/2016 05:00:00 - 17/01/2016 06:00:00","BZN|DK1","Without Sequence","20.94","",""
"17/01/2016 06:00:00 - 17/01/2016 07:00:00","BZN|DK1","Without Sequence","20.12","",""
"17/01/2016 07:00:00 - 17/01/2016 08:00:00","BZN|DK1","Without Sequence","22.35","",""
"17/01/2016 08:00:00 - 17/01/2016 09:00:00","BZN|DK1","Without Sequence","23.52","",""
"17/01/2016 09:00:00 - 17/01/2016 10:00:00","BZN|DK1","Without Sequence","24.58","",""
"17/01/2016 10:00:00 - 17/01/2016 11:00:00","BZN|DK1","Without Sequence","26.44","",""
"17/01/2016 11:00:00 - 17/01/2016 12:00:00","BZN|DK1","Without Sequence","27.26","",""
"17/01/2016 12:00:00 - 17/01/2016 13:00:00","BZN|DK1","Without Sequence","25.96","",""
"17/01/2016 13:00:00 - 17/01/2016 14:00:00","BZN|DK1","Without Sequence","25.97","",""
"17/01/2016 14:00:00 - 17/01/2016 15:00:00","BZN|DK1","Without Sequence","25.56","",""
"17/01/2016 15:00:00 - 17/01/2016 16:00:00","BZN|DK1","Without Sequence","26.42","",""
"17/01/2016 16:00:00 - 17/01/2016 17:00:00","BZN|DK1","Without Sequence","31.94","",""
"17/01/2016 17:00:00 - 17/01/2016 18:00:00","BZN|DK1","Without Sequence","39.49","",""
"17/01/2016 18:00:00 - 17/01/2016 19:00:00","BZN|DK1","Without Sequence","42.80","",""
"17/01/2016 19:00:00 - 17/01/2016 20:00:00","BZN|DK1","Without Sequence","37.98","",""
"17/01/2016 20:00:00 - 17/01/2016 21:00:00","BZN|DK1","Without Sequence","32.23","",""
"17/01/2016 21:00:00 - 17/01/2016 22:00:00","BZN|DK1","Without Sequence","26.18","",""
"17/01/2016 22:00:00 - 17/01/2016 23:00:00","BZN|DK1","Without Sequence","25.60","",""
"17/01/2016 23:00:00 - 18/01/2016 00:00:00","BZN|DK1","Without Sequence","24.39","",""
"18/01/2016 00:00:00 - 18/01/2016 01:00:00","BZN|DK1","Without Sequence","21.18","",""
"18/01/2016 01:00:00 - 18/01/2016 02:00:00","BZN|DK1","Without Sequence","23.47","",""
"18/01/2016 02:00:00 - 18/01/2016 03:00:00","BZN|DK1","Without Sequence","23.56","",""
"18/01/2016 03:00:00 - 18/01/2016 04:00:00","BZN|DK1","Without Sequence","23.46","",""
"18/01/2016 04:00:00 - 18/01/2016 05:00:00","BZN|DK1","Without Sequence","23.51","",""
"18/01/2016 05:00:00 - 18/01/2016 06:00:00","BZN|DK1","Without Sequence","24.25","",""
"18/01/2016 06:00:00 - 18/01/2016 07:00:00","BZN|DK1","Without Sequence","26.95","",""
"18/01/2016 07:00:00 - 18/01/2016 08:00:00","BZN|DK1","Without Sequence","46.01","",""
"18/01/2016 08:00:00 - 18/01/2016 09:00:00","BZN|DK1","Without Sequence","49.98","",""
"18/01/2016 09:00:00 - 18/01/2016 10:00:00","BZN|DK1","Without Sequence","50.54","",""
"18/01/2016 10:00:00 - 18/01/2016 11:00:00","BZN|DK1","Without Sequence","49.91","",""
"18/01/2016 11:00:00 - 18/01/2016 12:00:00","BZN|DK1","Without Sequence","48.44","",""
"18/01/2016 12:00:00 - 18/01/2016 13:00:00","BZN|DK1","Without Sequence","45.42","",""
"18/01/2016 13:00:00 - 18/01/2016 14:00:00","BZN|DK1","Without Sequence","44.83","",""
"18/01/2016 14:00:00 - 18/01/2016 15:00:00","BZN|DK1","Without Sequence","43.65","",""
"18/01/2016 15:00:00 - 18/01/2016 16:00:00","BZN|DK1","Without Sequence","47.75","",""
"18/01/2016 16:00:00 - 18/01/2016 17:00:00","BZN|DK1","Without Sequence","48.07","",""
"18/01/2016 17:00:00 - 18/01/2016 18:00:00","BZN|DK1","Without Sequence","60.55","",""
"18/01/2016 18:00:00 - 18/01/2016 19:00:00","BZN|DK1","Without Sequence","55.80","",""
"18/01/2016 19:00:00 - 18/01/2016 20:00:00","BZN|DK1","Without Sequence","42.64","",""
"18/01/2016 20:00:00 - 18/01/2016 21:00:00","BZN|DK1","Without Sequence","32.93","",""
"18/01/2016 21:00:00 - 18/01/2016 22:00:00","BZN|DK1","Without Sequence","26.04","",""
"18/01/2016 22:00:00 - 18/01/2016 23:00:00","BZN|DK1","Without Sequence","24.82","",""
"18/01/2016 23:00:00 - 19/01/2016 00:00:00","BZN|DK1","Without Sequence","23.73","",""
"19/01/2016 00:00:00 - 19/01/2016 01:00:00","BZN|DK1","Without Sequence","0.01","",""
"19/01/2016 01:00:00 - 19/01/2016 02:00:00","BZN|DK1","Without Sequence","3.09","",""
"19/01/2016 02:00:00 - 19/01/2016 03:00:00","BZN|DK1","Without Sequence","23.32","",""
"19/01/2016 03:00:00 - 19/01/2016 04:00:00","BZN|DK1","Without Sequence","23.78","",""
"19/01/2016 04:00:00 - 19/01/2016 05:00:00","BZN|DK1","Without Sequence","24.41","",""
"19/01/2016 05:00:00 - 19/01/2016 06:00:00","BZN|DK1","Without Sequence","25.89","",""
"19/01/2016 06:00:00 - 19/01/2016 07:00:00","BZN|DK1","Without Sequence","31.90","",""
"19/01/2016 07:00:00 - 19/01/2016 08:00:00","BZN|DK1","Without Sequence","32.76","",""
"19/01/2016 08:00:00 - 19/01/2016 09:00:00","BZN|DK1","Without Sequence","64.90","",""
"19/01/2016 09:00:00 - 19/01/2016 10:00:00","BZN|DK1","Without Sequence","65.35","",""
"19/01/2016 10:00:00 - 19/01/2016 11:00:00","BZN|DK1","Without Sequence","61.31","",""
"19/01/2016 11:00:00 - 19/01/2016 12:00:00","BZN|DK1","Without Sequence","61.43","",""
"19/01/2016 12:00:00 - 19/01/2016 13:00:00","BZN|DK1","Without Sequence","58.98","",""
"19/01/2016 13:00:00 - 19/01/2016 14:00:00","BZN|DK1","Without Sequence","58.53","",""
"19/01/2016 14:00:00 - 19/01/2016 15:00:00","BZN|DK1","Without Sequence","55.81","",""
"19/01/2016 15:00:00 - 19/01/2016 16:00:00","BZN|DK1","Without Sequence","55.50","",""
"19/01/2016 16:00:00 - 19/01/2016 17:00:00","BZN|DK1","Without Sequence","54.42","",""
"19/01/2016 17:00:00 - 19/01/2016 18:00:00","BZN|DK1","Without Sequence","70.07","",""
"19/01/2016 18:00:00 - 19/01/2016 19:00:00","BZN|DK1","Without Sequence","74.97","",""
"19/01/2016 19:00:00 - 19/01/2016 20:00:00","BZN|DK1","Without Sequence","57.56","",""
"19/01/2016 20:00:00 - 19/01/2016 21:00:00","BZN|DK1","Without Sequence","48.24","",""
"19/01/2016 21:00:00 - 19/01/2016 22:00:00","BZN|DK1","Without Sequence","37.70","",""
"19/01/2016 22:00:00 - 19/01/2016 23:00:00","BZN|DK1","Without Sequence","32.86","",""
"19/01/2016 23:00:00 - 20/01/2016 00:00:00","BZN|DK1","Without Sequence","29.08","",""
"20/01/2016 00:00:00 - 20/01/2016 01:00:00","BZN|DK1","Without Sequence","26.05","",""
"20/01/2016 01:00:00 - 20/01/2016 02:00:00","BZN|DK1","Without Sequence","25.55","",""
"20/01/2016 02:00:00 - 20/01/2016 03:00:00","BZN|DK1","Without Sequence","25.77","",""
"20/01/2016 03:00:00 - 20/01/2016 04:00:00","BZN|DK1","Without Sequence","24.79","",""
"20/01/2016 04:00:00 - 20/01/2016 05:00:00","BZN|DK1","Without Sequence","25.76","",""
"20/01/2016 05:00:00 - 20/01/2016 06:00:00","BZN|DK1","Without Sequence","26.54","",""
"20/01/2016 06:00:00 - 20/01/2016 07:00:00","BZN|DK1","Without Sequence","32.70","",""
"20/01/2016 07:00:00 - 20/01/2016 08:00:00","BZN|DK1","Without Sequence","55.08","",""
"20/01/2016 08:00:00 - 20/01/2016 09:00:00","BZN|DK1","Without Sequence","61.08","",""
"20/01/2016 09:00:00 - 20/01/2016 10:00:00","BZN|DK1","Without Sequence","58.43","",""
"20/01/2016 10:00:00 - 20/01/2016 11:00:00","BZN|DK1","Without Sequence","58.97","",""
"20/01/2016 11:00:00 - 20/01/2016 12:00:00","BZN|DK1","Without Sequence","56.14","",""
"20/01/2016 12:00:00 - 20/01/2016 13:00:00","BZN|DK1","Without Sequence","58.60","",""
"20/01/2016 13:00:00 - 20/01/2016 14:00:00","BZN|DK1","Without Sequence","57.58","",""
"20/01/2016 14:00:00 - 20/01/2016 15:00:00","BZN|DK1","Without Sequence","54.95","",""
"20/01/2016 15:00:00 - 20/01/2016 16:00:00","BZN|DK1","Without Sequence","52.42","",""
"20/01/2016 16:00:00 - 20/01/2016 17:00:00","BZN|DK1","Without Sequence","72.01","",""
"20/01/2016 17:00:00 - 20/01/2016 18:00:00","BZN|DK1","Without Sequence","92.75","",""
"20/01/2016 18:00:00 - 20/01/2016 19:00:00","BZN|DK1","Without Sequence","79.09","",""
"20/01/2016 19:00:00 - 20/01/2016 20:00:00","BZN|DK1","Without Sequence","70.03","",""
"20/01/2016 20:00:00 - 20/01/2016 21:00:00","BZN|DK1","Without Sequence","50.10","",""
"20/01/2016 21:00:00 - 20/01/2016 22:00:00","BZN|DK1","Without Sequence","40.06","",""
"20/01/2016 22:00:00 - 20/01/2016 23:00:00","BZN|DK1","Without Sequence","33.52","",""
"20/01/2016 23:00:00 - 21/01/2016 00:00:00","BZN|DK1","Without Sequence","29.63","",""
"21/01/2016 00:00:00 - 21/01/2016 01:00:00","BZN|DK1","Without Sequence","29.65","",""
"21/01/2016 01:00:00 - 21/01/2016 02:00:00","BZN|DK1","Without Sequence","27.82","",""
"21/01/2016 02:00:00 - 21/01/2016 03:00:00","BZN|DK1","Without Sequence","26.65","",""
"21/01/2016 03:00:00 - 21/01/2016 04:00:00","BZN|DK1","Without Sequence","26.96","",""
"21/01/2016 04:00:00 - 21/01/2016 05:00:00","BZN|DK1","Without Sequence","27.47","",""
"21/01/2016 05:00:00 - 21/01/2016 06:00:00","BZN|DK1","Without Sequence","29.09","",""
"21/01/2016 06:00:00 - 21/01/2016 07:00:00","BZN|DK1","Without Sequence","40.78","",""
"21/01/2016 07:00:00 - 21/01/2016 08:00:00","BZN|DK1","Without Sequence","70.01","",""
"21/01/2016 08:00:00 - 21/01/2016 09:00:00","BZN|DK1","Without Sequence","85.05","",""
"21/01/2016 09:00:00 - 21/01/2016 10:00:00","BZN|DK1","Without Sequence","83.54","",""
"21/01/2016 10:00:00 - 21/01/2016 11:00:00","BZN|DK1","Without Sequence","74.94","",""
"21/01/2016 11:00:00 - 21/01/2016 12:00:00","BZN|DK1","Without Sequence","70.12","",""
"21/01/2016 12:00:00 - 21/01/2016 13:00:00","BZN|DK1","Without Sequence","59.91","",""
"21/01/2016 13:00:00 - 21/01/2016 14:00:00","BZN|DK1","Without Sequence","57.69","",""
"21/01/2016 14:00:00 - 21/01/2016 15:00:00","BZN|DK1","Without Sequence","57.99","",""
"21/01/2016 15:00:00 - 21/01/2016 16:00:00","BZN|DK1","Without Sequence","61.05","",""
"21/01/2016 16:00:00 - 21/01/2016 17:00:00","BZN|DK1","Without Sequence","57.43","",""
"21/01/2016 17:00:00 - 21/01/2016 18:00:00","BZN|DK1","Without Sequence","77.13","",""
"21/01/2016 18:00:00 - 21/01/2016 19:00:00","BZN|DK1","Without Sequence","86.01","",""
"21/01/2016 19:00:00 - 21/01/2016 20:00:00","BZN|DK1","Without Sequence","58.21","",""
"21/01/2016 20:00:00 - 21/01/2016 21:00:00","BZN|DK1","Without Sequence","47.04","",""
"21/01/2016 21:00:00 - 21/01/2016 22:00:00","BZN|DK1","Without Sequence","35.04","",""
"21/01/2016 22:00:00 - 21/01/2016 23:00:00","BZN|DK1","Without Sequence","28.60","",""
"21/01/2016 23:00:00 - 22/01/2016 00:00:00","BZN|DK1","Without Sequence","26.56","",""
"22/01/2016 00:00:00 - 22/01/2016 01:00:00","BZN|DK1","Without Sequence","23.95","",""
"22/01/2016 01:00:00 - 22/01/2016 02:00:00","BZN|DK1","Without Sequence","23.99","",""
"22/01/2016 02:00:00 - 22/01/2016 03:00:00","BZN|DK1","Without Sequence","23.89","",""
"22/01/2016 03:00:00 - 22/01/2016 04:00:00","BZN|DK1","Without Sequence","23.82","",""
"22/01/2016 04:00:00 - 22/01/2016 05:00:00","BZN|DK1","Without Sequence","23.82","",""
"22/01/2016 05:00:00 - 22/01/2016 06:00:00","BZN|DK1","Without Sequence","23.87","",""
"22/01/2016 06:00:00 - 22/01/2016 07:00:00","BZN|DK1","Without Sequence","26.71","",""
"22/01/2016 07:00:00 - 22/01/2016 08:00:00","BZN|DK1","Without Sequence","32.83","",""
"22/01/2016 08:00:00 - 22/01/2016 09:00:00","BZN|DK1","Without Sequence","50.82","",""
"22/01/2016 09:00:00 - 22/01/2016 10:00:00","BZN|DK1","Without Sequence","48.34","",""
"22/01/2016 10:00:00 - 22/01/2016 11:00:00","BZN|DK1","Without Sequence","37.90","",""
"22/01/2016 11:00:00 - 22/01/2016 12:00:00","BZN|DK1","Without Sequence","30.59","",""
"22/01/2016 12:00:00 - 22/01/2016 13:00:00","BZN|DK1","Without Sequence","28.75","",""
"22/01/2016 13:00:00 - 22/01/2016 14:00:00","BZN|DK1","Without Sequence","27.64","",""
