"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"07/10/2018 18:00:00 - 07/10/2018 19:00:00","BZN|DK1","Without Sequence","70.00","",""
"07/10/2018 19:00:00 - 07/10/2018 20:00:00","BZN|DK1","Without Sequence","80.94","",""
"07/10/2018 20:00:00 - 07/10/2018 21:00:00","BZN|DK1","Without Sequence","77.07","",""
"07/10/2018 21:00:00 - 07/10/2018 22:00:00","BZN|DK1","Without Sequence","71.47","",""
"07/10/2018 22:00:00 - 07/10/2018 23:00:00","BZN|DK1","Without Sequence","59.91","",""
"07/10/2018 23:00:00 - 08/10/2018 00:00:00","BZN|DK1","Without Sequence","51.47","",""
"08/10/2018 00:00:00 - 08/10/2018 01:00:00","BZN|DK1","Without Sequence","46.15","",""
"08/10/2018 01:00:00 - 08/10/2018 02:00:00","BZN|DK1","Without Sequence","44.16","",""
"08/10/2018 02:00:00 - 08/10/2018 03:00:00","BZN|DK1","Without Sequence","42.94","",""
"08/10/2018 03:00:00 - 08/10/2018 04:00:00","BZN|DK1","Without Sequence","41.82","",""
"08/10/2018 04:00:00 - 08/10/2018 05:00:00","BZN|DK1","Without Sequence","41.79","",""
"08/10/2018 05:00:00 - 08/10/2018 06:00:00","BZN|DK1","Without Sequence","44.20","",""
"08/10/2018 06:00:00 - 08/10/2018 07:00:00","BZN|DK1","Without Sequence","47.25","",""
"08/10/2018 07:00:00 - 08/10/2018 08:00:00","BZN|DK1","Without Sequence","47.81","",""
"08/10/2018 08:00:00 - 08/10/2018 09:00:00","BZN|DK1","Without Sequence","47.75","",""
"08/10/2018 09:00:00 - 08/10/2018 10:00:00","BZN|DK1","Without Sequence","47.79","",""
"08/10/2018 10:00:00 - 08/10/2018 11:00:00","BZN|DK1","Without Sequence","47.74","",""
"08/10/2018 11:00:00 - 08/10/2018 12:00:00","BZN|DK1","Without Sequence","47.54","",""
"08/10/2018 12:00:00 - 08/10/2018 13:00:00","BZN|DK1","Without Sequence","47.13","",""
"08/10/2018 13:00:00 - 08/10/2018 14:00:00","BZN|DK1","Without Sequence","47.26","",""
"08/10/2018 14:00:00 - 08/10/2018 15:00:00","BZN|DK1","Without Sequence","47.20","",""
"08/10/2018 15:00:00 - 08/10/2018 16:00:00","BZN|DK1","Without Sequence","46.81","",""
"08/10/2018 16:00:00 - 08/10/2018 17:00:00","BZN|DK1","Without Sequence","46.88","",""
"08/10/2018 17:00:00 - 08/10/2018 18:00:00","BZN|DK1","Without Sequence","47.19","",""
"08/10/2018 18:00:00 - 08/10/2018 19:00:00","BZN|DK1","Without Sequence","47.43","",""
"08/10/2018 19:00:00 - 08/10/2018 20:00:00","BZN|DK1","Without Sequence","47.61","",""
"08/10/2018 20:00:00 - 08/10/2018 21:00:00","BZN|DK1","Without Sequence","47.55","",""
"08/10/2018 21:00:00 - 08/10/2018 22:00:00","BZN|DK1","Without Sequence","47.31","",""
"08/10/2018 22:00:00 - 08/10/2018 23:00:00","BZN|DK1","Without Sequence","46.15","",""
"08/10/2018 23:00:00 - 09/10/2018 00:00:00","BZN|DK1","Without Sequence","43.98","",""
"09/10/2018 00:00:00 - 09/10/2018 01:00:00","BZN|DK1","Without Sequence","41.32","",""
"09/10/2018 01:00:00 - 09/10/2018 02:00:00","BZN|DK1","Without Sequence","38.65","",""
"09/10/2018 02:00:00 - 09/10/2018 03:00:00","BZN|DK1","Without Sequence","37.03","",""
"09/10/2018 03:00:00 - 09/10/2018 04:00:00","BZN|DK1","Without Sequence","38.55","",""
"09/10/2018 04:00:00 - 09/10/2018 05:00:00","BZN|DK1","Without Sequence","38.79","",""
"09/10/2018 05:00:00 - 09/10/2018 06:00:00","BZN|DK1","Without Sequence","43.16","",""
"09/10/2018 06:00:00 - 09/10/2018 07:00:00","BZN|DK1","Without Sequence","45.12","",""
"09/10/2018 07:00:00 - 09/10/2018 08:00:00","BZN|DK1","Without Sequence","45.92","",""
"09/10/2018 08:00:00 - 09/10/2018 09:00:00","BZN|DK1","Without Sequence","46.48","",""
"09/10/2018 09:00:00 - 09/10/2018 10:00:00","BZN|DK1","Without Sequence","46.10","",""
"09/10/2018 10:00:00 - 09/10/2018 11:00:00","BZN|DK1","Without Sequence","45.77","",""
"09/10/2018 11:00:00 - 09/10/2018 12:00:00","BZN|DK1","Without Sequence","45.50","",""
"09/10/2018 12:00:00 - 09/10/2018 13:00:00","BZN|DK1","Without Sequence","45.13","",""
"09/10/2018 13:00:00 - 09/10/2018 14:00:00","BZN|DK1","Without Sequence","45.11","",""
"09/10/2018 14:00:00 - 09/10/2018 15:00:00","BZN|DK1","Without Sequence","45.10","",""
"09/10/2018 15:00:00 - 09/10/2018 16:00:00","BZN|DK1","Without Sequence","44.79","",""
"09/10/2018 16:00:00 - 09/10/2018 17:00:00","BZN|DK1","Without Sequence","44.49","",""
"09/10/2018 17:00:00 - 09/10/2018 18:00:00","BZN|DK1","Without Sequence","44.69","",""
"09/10/2018 18:00:00 - 09/10/2018 19:00:00","BZN|DK1","Without Sequence","44.98","",""
"09/10/2018 19:00:00 - 09/10/2018 20:00:00","BZN|DK1","Without Sequence","45.14","",""
"09/10/2018 20:00:00 - 09/10/2018 21:00:00","BZN|DK1","Without Sequence","45.27","",""
"09/10/2018 21:00:00 - 09/10/2018 22:00:00","BZN|DK1","Without Sequence","45.06","",""
"09/10/2018 22:00:00 - 09/10/2018 23:00:00","BZN|DK1","Without Sequence","43.58","",""
"09/10/2018 23:00:00 - 10/10/2018 00:00:00","BZN|DK1","Without Sequence","41.35","",""
"10/10/2018 00:00:00 - 10/10/2018 01:00:00","BZN|DK1","Without Sequence","42.28","",""
"10/10/2018 01:00:00 - 10/10/2018 02:00:00","BZN|DK1","Without Sequence","41.40","",""
"10/10/2018 02:00:00 - 10/10/2018 03:00:00","BZN|DK1","Without Sequence","41.35","",""
"10/10/2018 03:00:00 - 10/10/2018 04:00:00","BZN|DK1","Without Sequence","42.33","",""
"10/10/2018 04:00:00 - 10/10/2018 05:00:00","BZN|DK1","Without Sequence","42.35","",""
"10/10/2018 05:00:00 - 10/10/2018 06:00:00","BZN|DK1","Without Sequence","49.09","",""
"10/10/2018 06:00:00 - 10/10/2018 07:00:00","BZN|DK1","Without Sequence","72.16","",""
"10/10/2018 07:00:00 - 10/10/2018 08:00:00","BZN|DK1","Without Sequence","88.00","",""
"10/10/2018 08:00:00 - 10/10/2018 09:00:00","BZN|DK1","Without Sequence","93.22","",""
"10/10/2018 09:00:00 - 10/10/2018 10:00:00","BZN|DK1","Without Sequence","86.84","",""
"10/10/2018 10:00:00 - 10/10/2018 11:00:00","BZN|DK1","Without Sequence","80.81","",""
"10/10/2018 11:00:00 - 10/10/2018 12:00:00","BZN|DK1","Without Sequence","73.69","",""
"10/10/2018 12:00:00 - 10/10/2018 13:00:00","BZN|DK1","Without Sequence","55.27","",""
"10/10/2018 13:00:00 - 10/10/2018 14:00:00","BZN|DK1","Without Sequence","53.61","",""
"10/10/2018 14:00:00 - 10/10/2018 15:00:00","BZN|DK1","Without Sequence","51.99","",""
"10/10/2018 15:00:00 - 10/10/2018 16:00:00","BZN|DK1","Without Sequence","53.68","",""
"10/10/2018 16:00:00 - 10/10/2018 17:00:00","BZN|DK1","Without Sequence","57.47","",""
"10/10/2018 17:00:00 - 10/10/2018 18:00:00","BZN|DK1","Without Sequence","69.30","",""
"10/10/2018 18:00:00 - 10/10/2018 19:00:00","BZN|DK1","Without Sequence","70.68","",""
"10/10/2018 19:00:00 - 10/10/2018 20:00:00","BZN|DK1","Without Sequence","57.67","",""
"10/10/2018 20:00:00 - 10/10/2018 21:00:00","BZN|DK1","Without Sequence","50.95","",""
"10/10/2018 21:00:00 - 10/10/2018 22:00:00","BZN|DK1","Without Sequence","51.18","",""
"10/10/2018 22:00:00 - 10/10/2018 23:00:00","BZN|DK1","Without Sequence","46.74","",""
"10/10/2018 23:00:00 - 11/10/2018 00:00:00","BZN|DK1","Without Sequence","33.04","",""
"11/10/2018 00:00:00 - 11/10/2018 01:00:00","BZN|DK1","Without Sequence","35.01","",""
"11/10/2018 01:00:00 - 11/10/2018 02:00:00","BZN|DK1","Without Sequence","31.71","",""
"11/10/2018 02:00:00 - 11/10/2018 03:00:00","BZN|DK1","Without Sequence","29.97","",""
"11/10/2018 03:00:00 - 11/10/2018 04:00:00","BZN|DK1","Without Sequence","30.05","",""
"11/10/2018 04:00:00 - 11/10/2018 05:00:00","BZN|DK1","Without Sequence","35.85","",""
"11/10/2018 05:00:00 - 11/10/2018 06:00:00","BZN|DK1","Without Sequence","40.47","",""
"11/10/2018 06:00:00 - 11/10/2018 07:00:00","BZN|DK1","Without Sequence","42.95","",""
"11/10/2018 07:00:00 - 11/10/2018 08:00:00","BZN|DK1","Without Sequence","43.69","",""
"11/10/2018 08:00:00 - 11/10/2018 09:00:00","BZN|DK1","Without Sequence","43.93","",""
"11/10/2018 09:00:00 - 11/10/2018 10:00:00","BZN|DK1","Without Sequence","43.77","",""
"11/10/2018 10:00:00 - 11/10/2018 11:00:00","BZN|DK1","Without Sequence","43.66","",""
"11/10/2018 11:00:00 - 11/10/2018 12:00:00","BZN|DK1","Without Sequence","43.39","",""
"11/10/2018 12:00:00 - 11/10/2018 13:00:00","BZN|DK1","Without Sequence","43.20","",""
"11/10/2018 13:00:00 - 11/10/2018 14:00:00","BZN|DK1","Without Sequence","43.14","",""
"11/10/2018 14:00:00 - 11/10/2018 15:00:00","BZN|DK1","Without Sequence","43.10","",""
"11/10/2018 15:00:00 - 11/10/2018 16:00:00","BZN|DK1","Without Sequence","43.10","",""
"11/10/2018 16:00:00 - 11/10/2018 17:00:00","BZN|DK1","Without Sequence","43.28","",""
"11/10/2018 17:00:00 - 11/10/2018 18:00:00","BZN|DK1","Without Sequence","48.05","",""
"11/10/2018 18:00:00 - 11/10/2018 19:00:00","BZN|DK1","Without Sequence","48.59","",""
"11/10/2018 19:00:00 - 11/10/2018 20:00:00","BZN|DK1","Without Sequence","48.11","",""
"11/10/2018 20:00:00 - 11/10/2018 21:00:00","BZN|DK1","Without Sequence","48.89","",""
"11/10/2018 21:00:00 - 11/10/2018 22:00:00","BZN|DK1","Without Sequence","47.44","",""
"11/10/2018 22:00:00 - 11/10/2018 23:00:00","BZN|DK1","Without Sequence","44.60","",""
"11/10/2018 23:00:00 - 12/10/2018 00:00:00","BZN|DK1","Without Sequence","42.12","",""
"12/10/2018 00:00:00 - 12/10/2018 01:00:00","BZN|DK1","Without Sequence","17.28","",""
"12/10/2018 01:00:00 - 12/10/2018 02:00:00","BZN|DK1","Without Sequence","40.13","",""
"12/10/2018 02:00:00 - 12/10/2018 03:00:00","BZN|DK1","Without Sequence","39.36","",""
"12/10/2018 03:00:00 - 12/10/2018 04:00:00","BZN|DK1","Without Sequence","40.19","",""
"12/10/2018 04:00:00 - 12/10/2018 05:00:00","BZN|DK1","Without Sequence","40.39","",""
"12/10/2018 05:00:00 - 12/10/2018 06:00:00","BZN|DK1","Without Sequence","44.86","",""
"12/10/2018 06:00:00 - 12/10/2018 07:00:00","BZN|DK1","Without Sequence","48.14","",""
"12/10/2018 07:00:00 - 12/10/2018 08:00:00","BZN|DK1","Without Sequence","50.97","",""
"12/10/2018 08:00:00 - 12/10/2018 09:00:00","BZN|DK1","Without Sequence","50.07","",""
"12/10/2018 09:00:00 - 12/10/2018 10:00:00","BZN|DK1","Without Sequence","50.05","",""
"12/10/2018 10:00:00 - 12/10/2018 11:00:00","BZN|DK1","Without Sequence","51.45","",""
"12/10/2018 11:00:00 - 12/10/2018 12:00:00","BZN|DK1","Without Sequence","49.43","",""
"12/10/2018 12:00:00 - 12/10/2018 13:00:00","BZN|DK1","Without Sequence","49.25","",""
"12/10/2018 13:00:00 - 12/10/2018 14:00:00","BZN|DK1","Without Sequence","47.65","",""
"12/10/2018 14:00:00 - 12/10/2018 15:00:00","BZN|DK1","Without Sequence","46.76","",""
"12/10/2018 15:00:00 - 12/10/2018 16:00:00","BZN|DK1","Without Sequence","42.42","",""
"12/10/2018 16:00:00 - 12/10/2018 17:00:00","BZN|DK1","Without Sequence","45.60","",""
"12/10/2018 17:00:00 - 12/10/2018 18:00:00","BZN|DK1","Without Sequence","47.41","",""
"12/10/2018 18:00:00 - 12/10/2018 19:00:00","BZN|DK1","Without Sequence","47.57","",""
"12/10/2018 19:00:00 - 12/10/2018 20:00:00","BZN|DK1","Without Sequence","46.94","",""
"12/10/2018 20:00:00 - 12/10/2018 21:00:00","BZN|DK1","Without Sequence","45.35","",""
"12/10/2018 21:00:00 - 12/10/2018 22:00:00","BZN|DK1","Without Sequence","42.53","",""
"12/10/2018 22:00:00 - 12/10/2018 23:00:00","BZN|DK1","Without Sequence","41.00","",""
"12/10/2018 23:00:00 - 13/10/2018 00:00:00","BZN|DK1","Without Sequence","39.38","",""
"13/10/2018 00:00:00 - 13/10/2018 01:00:00","BZN|DK1","Without Sequence","35.28","",""
"13/10/2018 01:00:00 - 13/10/2018 02:00:00","BZN|DK1","Without Sequence","30.00","",""
"13/10/2018 02:00:00 - 13/10/2018 03:00:00","BZN|DK1","Without Sequence","26.33","",""
"13/10/2018 03:00:00 - 13/10/2018 04:00:00","BZN|DK1","Without Sequence","25.42","",""
"13/10/2018 04:00:00 - 13/10/2018 05:00:00","BZN|DK1","Without Sequence","26.97","",""
"13/10/2018 05:00:00 - 13/10/2018 06:00:00","BZN|DK1","Without Sequence","31.40","",""
"13/10/2018 06:00:00 - 13/10/2018 07:00:00","BZN|DK1","Without Sequence","34.56","",""
"13/10/2018 07:00:00 - 13/10/2018 08:00:00","BZN|DK1","Without Sequence","36.56","",""
"13/10/2018 08:00:00 - 13/10/2018 09:00:00","BZN|DK1","Without Sequence","39.45","",""
"13/10/2018 09:00:00 - 13/10/2018 10:00:00","BZN|DK1","Without Sequence","40.32","",""
"13/10/2018 10:00:00 - 13/10/2018 11:00:00","BZN|DK1","Without Sequence","40.52","",""
"13/10/2018 11:00:00 - 13/10/2018 12:00:00","BZN|DK1","Without Sequence","40.39","",""
"13/10/2018 12:00:00 - 13/10/2018 13:00:00","BZN|DK1","Without Sequence","37.40","",""
"13/10/2018 13:00:00 - 13/10/2018 14:00:00","BZN|DK1","Without Sequence","34.10","",""
"13/10/2018 14:00:00 - 13/10/2018 15:00:00","BZN|DK1","Without Sequence","31.95","",""
"13/10/2018 15:00:00 - 13/10/2018 16:00:00","BZN|DK1","Without Sequence","36.52","",""
"13/10/2018 16:00:00 - 13/10/2018 17:00:00","BZN|DK1","Without Sequence","38.54","",""
"13/10/2018 17:00:00 - 13/10/2018 18:00:00","BZN|DK1","Without Sequence","39.85","",""
"13/10/2018 18:00:00 - 13/10/2018 19:00:00","BZN|DK1","Without Sequence","41.29","",""
"13/10/2018 19:00:00 - 13/10/2018 20:00:00","BZN|DK1","Without Sequence","40.35","",""
"13/10/2018 20:00:00 - 13/10/2018 21:00:00","BZN|DK1","Without Sequence","38.68","",""
"13/10/2018 21:00:00 - 13/10/2018 22:00:00","BZN|DK1","Without Sequence","31.52","",""
"13/10/2018 22:00:00 - 13/10/2018 23:00:00","BZN|DK1","Without Sequence","24.72","",""
"13/10/2018 23:00:00 - 14/10/2018 00:00:00","BZN|DK1","Without Sequence","13.99","",""
"14/10/2018 00:00:00 - 14/10/2018 01:00:00","BZN|DK1","Without Sequence","4.69","",""
"14/10/2018 01:00:00 - 14/10/2018 02:00:00","BZN|DK1","Without Sequence","4.27","",""
"14/10/2018 02:00:00 - 14/10/2018 03:00:00","BZN|DK1","Without Sequence","3.37","",""
"14/10/2018 03:00:00 - 14/10/2018 04:00:00","BZN|DK1","Without Sequence","3.23","",""
"14/10/2018 04:00:00 - 14/10/2018 05:00:00","BZN|DK1","Without Sequence","3.70","",""
"14/10/2018 05:00:00 - 14/10/2018 06:00:00","BZN|DK1","Without Sequence","4.18","",""
"14/10/2018 06:00:00 - 14/10/2018 07:00:00","BZN|DK1","Without Sequence","4.06","",""
"14/10/2018 07:00:00 - 14/10/2018 08:00:00","BZN|DK1","Without Sequence","5.06","",""
"14/10/2018 08:00:00 - 14/10/2018 09:00:00","BZN|DK1","Without Sequence","23.42","",""
"14/10/2018 09:00:00 - 14/10/2018 10:00:00","BZN|DK1","Without Sequence","26.71","",""
"14/10/2018 10:00:00 - 14/10/2018 11:00:00","BZN|DK1","Without Sequence","26.94","",""
"14/10/2018 11:00:00 - 14/10/2018 12:00:00","BZN|DK1","Without Sequence","25.76","",""
"14/10/2018 12:00:00 - 14/10/2018 13:00:00","BZN|DK1","Without Sequence","20.73","",""
"14/10/2018 13:00:00 - 14/10/2018 14:00:00","BZN|DK1","Without Sequence","20.75","",""
"14/10/2018 14:00:00 - 14/10/2018 15:00:00","BZN|DK1","Without Sequence","13.92","",""
"14/10/2018 15:00:00 - 14/10/2018 16:00:00","BZN|DK1","Without Sequence","19.54","",""
"14/10/2018 16:00:00 - 14/10/2018 17:00:00","BZN|DK1","Without Sequence","20.74","",""
"14/10/2018 17:00:00 - 14/10/2018 18:00:00","BZN|DK1","Without Sequence","36.15","",""
"14/10/2018 18:00:00 - 14/10/2018 19:00:00","BZN|DK1","Without Sequence","38.53","",""
"14/10/2018 19:00:00 - 14/10/2018 20:00:00","BZN|DK1","Without Sequence","38.27","",""
"14/10/2018 20:00:00 - 14/10/2018 21:00:00","BZN|DK1","Without Sequence","32.60","",""
"14/10/2018 21:00:00 - 14/10/2018 22:00:00","BZN|DK1","Without Sequence","29.41","",""
"14/10/2018 22:00:00 - 14/10/2018 23:00:00","BZN|DK1","Without Sequence","23.75","",""
"14/10/2018 23:00:00 - 15/10/2018 00:00:00","BZN|DK1","Without Sequence","4.45","",""
"15/10/2018 00:00:00 - 15/10/2018 01:00:00","BZN|DK1","Without Sequence","1.92","",""
"15/10/2018 01:00:00 - 15/10/2018 02:00:00","BZN|DK1","Without Sequence","2.41","",""
"15/10/2018 02:00:00 - 15/10/2018 03:00:00","BZN|DK1","Without Sequence","4.10","",""
"15/10/2018 03:00:00 - 15/10/2018 04:00:00","BZN|DK1","Without Sequence","7.33","",""
"15/10/2018 04:00:00 - 15/10/2018 05:00:00","BZN|DK1","Without Sequence","12.33","",""
"15/10/2018 05:00:00 - 15/10/2018 06:00:00","BZN|DK1","Without Sequence","40.95","",""
"15/10/2018 06:00:00 - 15/10/2018 07:00:00","BZN|DK1","Without Sequence","60.02","",""
"15/10/2018 07:00:00 - 15/10/2018 08:00:00","BZN|DK1","Without Sequence","79.38","",""
"15/10/2018 08:00:00 - 15/10/2018 09:00:00","BZN|DK1","Without Sequence","79.05","",""
"15/10/2018 09:00:00 - 15/10/2018 10:00:00","BZN|DK1","Without Sequence","74.72","",""
"15/10/2018 10:00:00 - 15/10/2018 11:00:00","BZN|DK1","Without Sequence","62.39","",""
"15/10/2018 11:00:00 - 15/10/2018 12:00:00","BZN|DK1","Without Sequence","52.89","",""
"15/10/2018 12:00:00 - 15/10/2018 13:00:00","BZN|DK1","Without Sequence","48.52","",""
"15/10/2018 13:00:00 - 15/10/2018 14:00:00","BZN|DK1","Without Sequence","49.82","",""
"15/10/2018 14:00:00 - 15/10/2018 15:00:00","BZN|DK1","Without Sequence","51.45","",""
"15/10/2018 15:00:00 - 15/10/2018 16:00:00","BZN|DK1","Without Sequence","55.26","",""
"15/10/2018 16:00:00 - 15/10/2018 17:00:00","BZN|DK1","Without Sequence","71.86","",""
"15/10/2018 17:00:00 - 15/10/2018 18:00:00","BZN|DK1","Without Sequence","80.28","",""
"15/10/2018 18:00:00 - 15/10/2018 19:00:00","BZN|DK1","Without Sequence","90.00","",""
"15/10/2018 19:00:00 - 15/10/2018 20:00:00","BZN|DK1","Without Sequence","107.32","",""
"15/10/2018 20:00:00 - 15/10/2018 21:00:00","BZN|DK1","Without Sequence","75.31","",""
"15/10/2018 21:00:00 - 15/10/2018 22:00:00","BZN|DK1","Without Sequence","70.49","",""
"15/10/2018 22:00:00 - 15/10/2018 23:00:00","BZN|DK1","Without Sequence","59.05","",""
"15/10/2018 23:00:00 - 16/10/2018 00:00:00","BZN|DK1","Without Sequence","59.07","",""
"16/10/2018 00:00:00 - 16/10/2018 01:00:00","BZN|DK1","Without Sequence","56.06","",""
"16/10/2018 01:00:00 - 16/10/2018 02:00:00","BZN|DK1","Without Sequence","53.55","",""
"16/10/2018 02:00:00 - 16/10/2018 03:00:00","BZN|DK1","Without Sequence","52.01","",""
"16/10/2018 03:00:00 - 16/10/2018 04:00:00","BZN|DK1","Without Sequence","51.00","",""
"16/10/2018 04:00:00 - 16/10/2018 05:00:00","BZN|DK1","Without Sequence","52.20","",""
"16/10/2018 05:00:00 - 16/10/2018 06:00:00","BZN|DK1","Without Sequence","57.02","",""
"16/10/2018 06:00:00 - 16/10/2018 07:00:00","BZN|DK1","Without Sequence","77.73","",""
"16/10/2018 07:00:00 - 16/10/2018 08:00:00","BZN|DK1","Without Sequence","86.98","",""
"16/10/2018 08:00:00 - 16/10/2018 09:00:00","BZN|DK1","Without Sequence","95.01","",""
"16/10/2018 09:00:00 - 16/10/2018 10:00:00","BZN|DK1","Without Sequence","86.02","",""
"16/10/2018 10:00:00 - 16/10/2018 11:00:00","BZN|DK1","Without Sequence","78.82","",""
"16/10/2018 11:00:00 - 16/10/2018 12:00:00","BZN|DK1","Without Sequence","75.93","",""
"16/10/2018 12:00:00 - 16/10/2018 13:00:00","BZN|DK1","Without Sequence","70.91","",""
"16/10/2018 13:00:00 - 16/10/2018 14:00:00","BZN|DK1","Without Sequence","69.36","",""
"16/10/2018 14:00:00 - 16/10/2018 15:00:00","BZN|DK1","Without Sequence","68.61","",""
"16/10/2018 15:00:00 - 16/10/2018 16:00:00","BZN|DK1","Without Sequence","69.19","",""
"16/10/2018 16:00:00 - 16/10/2018 17:00:00","BZN|DK1","Without Sequence","74.04","",""
"16/10/2018 17:00:00 - 16/10/2018 18:00:00","BZN|DK1","Without Sequence","80.95","",""
"16/10/2018 18:00:00 - 16/10/2018 19:00:00","BZN|DK1","Without Sequence","89.97","",""
"16/10/2018 19:00:00 - 16/10/2018 20:00:00","BZN|DK1","Without Sequence","105.12","",""
"16/10/2018 20:00:00 - 16/10/2018 21:00:00","BZN|DK1","Without Sequence","84.96","",""
"16/10/2018 21:00:00 - 16/10/2018 22:00:00","BZN|DK1","Without Sequence","76.02","",""
"16/10/2018 22:00:00 - 16/10/2018 23:00:00","BZN|DK1","Without Sequence","59.99","",""
"16/10/2018 23:00:00 - 17/10/2018 00:00:00","BZN|DK1","Without Sequence","56.50","",""
"17/10/2018 00:00:00 - 17/10/2018 01:00:00","BZN|DK1","Without Sequence","53.09","",""
"17/10/2018 01:00:00 - 17/10/2018 02:00:00","BZN|DK1","Without Sequence","52.33","",""
"17/10/2018 02:00:00 - 17/10/2018 03:00:00","BZN|DK1","Without Sequence","50.33","",""
"17/10/2018 03:00:00 - 17/10/2018 04:00:00","BZN|DK1","Without Sequence","50.00","",""
"17/10/2018 04:00:00 - 17/10/2018 05:00:00","BZN|DK1","Without Sequence","51.52","",""
"17/10/2018 05:00:00 - 17/10/2018 06:00:00","BZN|DK1","Without Sequence","55.65","",""
"17/10/2018 06:00:00 - 17/10/2018 07:00:00","BZN|DK1","Without Sequence","73.60","",""
"17/10/2018 07:00:00 - 17/10/2018 08:00:00","BZN|DK1","Without Sequence","88.77","",""
"17/10/2018 08:00:00 - 17/10/2018 09:00:00","BZN|DK1","Without Sequence","89.99","",""
"17/10/2018 09:00:00 - 17/10/2018 10:00:00","BZN|DK1","Without Sequence","87.60","",""
"17/10/2018 10:00:00 - 17/10/2018 11:00:00","BZN|DK1","Without Sequence","80.48","",""
"17/10/2018 11:00:00 - 17/10/2018 12:00:00","BZN|DK1","Without Sequence","74.24","",""
"17/10/2018 12:00:00 - 17/10/2018 13:00:00","BZN|DK1","Without Sequence","59.75","",""
"17/10/2018 13:00:00 - 17/10/2018 14:00:00","BZN|DK1","Without Sequence","57.85","",""
"17/10/2018 14:00:00 - 17/10/2018 15:00:00","BZN|DK1","Without Sequence","60.01","",""
"17/10/2018 15:00:00 - 17/10/2018 16:00:00","BZN|DK1","Without Sequence","70.81","",""
"17/10/2018 16:00:00 - 17/10/2018 17:00:00","BZN|DK1","Without Sequence","79.94","",""
"17/10/2018 17:00:00 - 17/10/2018 18:00:00","BZN|DK1","Without Sequence","82.94","",""
"17/10/2018 18:00:00 - 17/10/2018 19:00:00","BZN|DK1","Without Sequence","89.94","",""
"17/10/2018 19:00:00 - 17/10/2018 20:00:00","BZN|DK1","Without Sequence","112.66","",""
"17/10/2018 20:00:00 - 17/10/2018 21:00:00","BZN|DK1","Without Sequence","86.14","",""
"17/10/2018 21:00:00 - 17/10/2018 22:00:00","BZN|DK1","Without Sequence","75.57","",""
"17/10/2018 22:00:00 - 17/10/2018 23:00:00","BZN|DK1","Without Sequence","58.46","",""
"17/10/2018 23:00:00 - 18/10/2018 00:00:00","BZN|DK1","Without Sequence","58.16","",""
"18/10/2018 00:00:00 - 18/10/2018 01:00:00","BZN|DK1","Without Sequence","55.35","",""
"18/10/2018 01:00:00 - 18/10/2018 02:00:00","BZN|DK1","Without Sequence","53.36","",""
"18/10/2018 02:00:00 - 18/10/2018 03:00:00","BZN|DK1","Without Sequence","50.75","",""
"18/10/2018 03:00:00 - 18/10/2018 04:00:00","BZN|DK1","Without Sequence","42.33","",""
"18/10/2018 04:00:00 - 18/10/2018 05:00:00","BZN|DK1","Without Sequence","44.01","",""
"18/10/2018 05:00:00 - 18/10/2018 06:00:00","BZN|DK1","Without Sequence","51.06","",""
"18/10/2018 06:00:00 - 18/10/2018 07:00:00","BZN|DK1","Without Sequence","61.06","",""
"18/10/2018 07:00:00 - 18/10/2018 08:00:00","BZN|DK1","Without Sequence","79.86","",""
"18/10/2018 08:00:00 - 18/10/2018 09:00:00","BZN|DK1","Without Sequence","80.99","",""
"18/10/2018 09:00:00 - 18/10/2018 10:00:00","BZN|DK1","Without Sequence","79.02","",""
"18/10/2018 10:00:00 - 18/10/2018 11:00:00","BZN|DK1","Without Sequence","63.10","",""
"18/10/2018 11:00:00 - 18/10/2018 12:00:00","BZN|DK1","Without Sequence","59.77","",""
"18/10/2018 12:00:00 - 18/10/2018 13:00:00","BZN|DK1","Without Sequence","53.41","",""
"18/10/2018 13:00:00 - 18/10/2018 14:00:00","BZN|DK1","Without Sequence","53.42","",""
"18/10/2018 14:00:00 - 18/10/2018 15:00:00","BZN|DK1","Without Sequence","53.46","",""
"18/10/2018 15:00:00 - 18/10/2018 16:00:00","BZN|DK1","Without Sequence","55.28","",""
"18/10/2018 16:00:00 - 18/10/2018 17:00:00","BZN|DK1","Without Sequence","60.45","",""
"18/10/2018 17:00:00 - 18/10/2018 18:00:00","BZN|DK1","Without Sequence","71.69","",""
"18/10/2018 18:00:00 - 18/10/2018 19:00:00","BZN|DK1","Without Sequence","80.15","",""
"18/10/2018 19:00:00 - 18/10/2018 20:00:00","BZN|DK1","Without Sequence","83.86","",""
"18/10/2018 20:00:00 - 18/10/2018 21:00:00","BZN|DK1","Without Sequence","75.48","",""
"18/10/2018 21:00:00 - 18/10/2018 22:00:00","BZN|DK1","Without Sequence","60.07","",""
"18/10/2018 22:00:00 - 18/10/2018 23:00:00","BZN|DK1","Without Sequence","58.76","",""
"18/10/2018 23:00:00 - 19/10/2018 00:00:00","BZN|DK1","Without Sequence","54.21","",""
"19/10/2018 00:00:00 - 19/10/2018 01:00:00","BZN|DK1","Without Sequence","52.47","",""
"19/10/2018 01:00:00 - 19/10/2018 02:00:00","BZN|DK1","Without Sequence","51.85","",""
"19/10/2018 02:00:00 - 19/10/2018 03:00:00","BZN|DK1","Without Sequence","50.61","",""
