"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2015 01:00:00 - 12/01/2015 02:00:00","BZN|DK1","Without Sequence","2.87","",""
"12/01/2015 02:00:00 - 12/01/2015 03:00:00","BZN|DK1","Without Sequence","0.09","",""
"12/01/2015 03:00:00 - 12/01/2015 04:00:00","BZN|DK1","Without Sequence","0.10","",""
"12/01/2015 04:00:00 - 12/01/2015 05:00:00","BZN|DK1","Without Sequence","0.07","",""
"12/01/2015 05:00:00 - 12/01/2015 06:00:00","BZN|DK1","Without Sequence","0.11","",""
"12/01/2015 06:00:00 - 12/01/2015 07:00:00","BZN|DK1","Without Sequence","10.05","",""
"12/01/2015 07:00:00 - 12/01/2015 08:00:00","BZN|DK1","Without Sequence","17.03","",""
"12/01/2015 08:00:00 - 12/01/2015 09:00:00","BZN|DK1","Without Sequence","17.92","",""
"12/01/2015 09:00:00 - 12/01/2015 10:00:00","BZN|DK1","Without Sequence","17.66","",""
"12/01/2015 10:00:00 - 12/01/2015 11:00:00","BZN|DK1","Without Sequence","17.66","",""
"12/01/2015 11:00:00 - 12/01/2015 12:00:00","BZN|DK1","Without Sequence","17.41","",""
"12/01/2015 12:00:00 - 12/01/2015 13:00:00","BZN|DK1","Without Sequence","15.43","",""
"12/01/2015 13:00:00 - 12/01/2015 14:00:00","BZN|DK1","Without Sequence","14.59","",""
"12/01/2015 14:00:00 - 12/01/2015 15:00:00","BZN|DK1","Without Sequence","6.63","",""
"12/01/2015 15:00:00 - 12/01/2015 16:00:00","BZN|DK1","Without Sequence","0.15","",""
"12/01/2015 16:00:00 - 12/01/2015 17:00:00","BZN|DK1","Without Sequence","15.63","",""
"12/01/2015 17:00:00 - 12/01/2015 18:00:00","BZN|DK1","Without Sequence","18.34","",""
"12/01/2015 18:00:00 - 12/01/2015 19:00:00","BZN|DK1","Without Sequence","17.86","",""
"12/01/2015 19:00:00 - 12/01/2015 20:00:00","BZN|DK1","Without Sequence","16.78","",""
"12/01/2015 20:00:00 - 12/01/2015 21:00:00","BZN|DK1","Without Sequence","15.68","",""
"12/01/2015 21:00:00 - 12/01/2015 22:00:00","BZN|DK1","Without Sequence","13.91","",""
"12/01/2015 22:00:00 - 12/01/2015 23:00:00","BZN|DK1","Without Sequence","14.91","",""
"12/01/2015 23:00:00 - 13/01/2015 00:00:00","BZN|DK1","Without Sequence","9.10","",""
"13/01/2015 00:00:00 - 13/01/2015 01:00:00","BZN|DK1","Without Sequence","9.27","",""
"13/01/2015 01:00:00 - 13/01/2015 02:00:00","BZN|DK1","Without Sequence","10.42","",""
"13/01/2015 02:00:00 - 13/01/2015 03:00:00","BZN|DK1","Without Sequence","11.16","",""
"13/01/2015 03:00:00 - 13/01/2015 04:00:00","BZN|DK1","Without Sequence","15.90","",""
"13/01/2015 04:00:00 - 13/01/2015 05:00:00","BZN|DK1","Without Sequence","17.81","",""
"13/01/2015 05:00:00 - 13/01/2015 06:00:00","BZN|DK1","Without Sequence","19.92","",""
"13/01/2015 06:00:00 - 13/01/2015 07:00:00","BZN|DK1","Without Sequence","21.05","",""
"13/01/2015 07:00:00 - 13/01/2015 08:00:00","BZN|DK1","Without Sequence","32.37","",""
"13/01/2015 08:00:00 - 13/01/2015 09:00:00","BZN|DK1","Without Sequence","32.28","",""
"13/01/2015 09:00:00 - 13/01/2015 10:00:00","BZN|DK1","Without Sequence","28.47","",""
"13/01/2015 10:00:00 - 13/01/2015 11:00:00","BZN|DK1","Without Sequence","26.07","",""
"13/01/2015 11:00:00 - 13/01/2015 12:00:00","BZN|DK1","Without Sequence","25.22","",""
"13/01/2015 12:00:00 - 13/01/2015 13:00:00","BZN|DK1","Without Sequence","25.25","",""
"13/01/2015 13:00:00 - 13/01/2015 14:00:00","BZN|DK1","Without Sequence","24.91","",""
"13/01/2015 14:00:00 - 13/01/2015 15:00:00","BZN|DK1","Without Sequence","25.62","",""
"13/01/2015 15:00:00 - 13/01/2015 16:00:00","BZN|DK1","Without Sequence","28.91","",""
"13/01/2015 16:00:00 - 13/01/2015 17:00:00","BZN|DK1","Without Sequence","26.98","",""
"13/01/2015 17:00:00 - 13/01/2015 18:00:00","BZN|DK1","Without Sequence","27.12","",""
"13/01/2015 18:00:00 - 13/01/2015 19:00:00","BZN|DK1","Without Sequence","26.98","",""
"13/01/2015 19:00:00 - 13/01/2015 20:00:00","BZN|DK1","Without Sequence","26.87","",""
"13/01/2015 20:00:00 - 13/01/2015 21:00:00","BZN|DK1","Without Sequence","26.68","",""
"13/01/2015 21:00:00 - 13/01/2015 22:00:00","BZN|DK1","Without Sequence","26.42","",""
"13/01/2015 22:00:00 - 13/01/2015 23:00:00","BZN|DK1","Without Sequence","27.02","",""
"13/01/2015 23:00:00 - 14/01/2015 00:00:00","BZN|DK1","Without Sequence","18.36","",""
"14/01/2015 00:00:00 - 14/01/2015 01:00:00","BZN|DK1","Without Sequence","16.06","",""
"14/01/2015 01:00:00 - 14/01/2015 02:00:00","BZN|DK1","Without Sequence","15.02","",""
"14/01/2015 02:00:00 - 14/01/2015 03:00:00","BZN|DK1","Without Sequence","11.99","",""
"14/01/2015 03:00:00 - 14/01/2015 04:00:00","BZN|DK1","Without Sequence","13.68","",""
"14/01/2015 04:00:00 - 14/01/2015 05:00:00","BZN|DK1","Without Sequence","13.91","",""
"14/01/2015 05:00:00 - 14/01/2015 06:00:00","BZN|DK1","Without Sequence","16.26","",""
"14/01/2015 06:00:00 - 14/01/2015 07:00:00","BZN|DK1","Without Sequence","27.32","",""
"14/01/2015 07:00:00 - 14/01/2015 08:00:00","BZN|DK1","Without Sequence","30.86","",""
"14/01/2015 08:00:00 - 14/01/2015 09:00:00","BZN|DK1","Without Sequence","28.92","",""
"14/01/2015 09:00:00 - 14/01/2015 10:00:00","BZN|DK1","Without Sequence","28.76","",""
"14/01/2015 10:00:00 - 14/01/2015 11:00:00","BZN|DK1","Without Sequence","29.00","",""
"14/01/2015 11:00:00 - 14/01/2015 12:00:00","BZN|DK1","Without Sequence","28.51","",""
"14/01/2015 12:00:00 - 14/01/2015 13:00:00","BZN|DK1","Without Sequence","27.59","",""
"14/01/2015 13:00:00 - 14/01/2015 14:00:00","BZN|DK1","Without Sequence","27.73","",""
"14/01/2015 14:00:00 - 14/01/2015 15:00:00","BZN|DK1","Without Sequence","27.85","",""
"14/01/2015 15:00:00 - 14/01/2015 16:00:00","BZN|DK1","Without Sequence","28.85","",""
"14/01/2015 16:00:00 - 14/01/2015 17:00:00","BZN|DK1","Without Sequence","30.79","",""
"14/01/2015 17:00:00 - 14/01/2015 18:00:00","BZN|DK1","Without Sequence","31.87","",""
"14/01/2015 18:00:00 - 14/01/2015 19:00:00","BZN|DK1","Without Sequence","29.99","",""
"14/01/2015 19:00:00 - 14/01/2015 20:00:00","BZN|DK1","Without Sequence","28.55","",""
"14/01/2015 20:00:00 - 14/01/2015 21:00:00","BZN|DK1","Without Sequence","28.53","",""
"14/01/2015 21:00:00 - 14/01/2015 22:00:00","BZN|DK1","Without Sequence","27.96","",""
"14/01/2015 22:00:00 - 14/01/2015 23:00:00","BZN|DK1","Without Sequence","23.73","",""
"14/01/2015 23:00:00 - 15/01/2015 00:00:00","BZN|DK1","Without Sequence","16.29","",""
"15/01/2015 00:00:00 - 15/01/2015 01:00:00","BZN|DK1","Without Sequence","24.36","",""
"15/01/2015 01:00:00 - 15/01/2015 02:00:00","BZN|DK1","Without Sequence","21.59","",""
"15/01/2015 02:00:00 - 15/01/2015 03:00:00","BZN|DK1","Without Sequence","15.46","",""
"15/01/2015 03:00:00 - 15/01/2015 04:00:00","BZN|DK1","Without Sequence","15.44","",""
"15/01/2015 04:00:00 - 15/01/2015 05:00:00","BZN|DK1","Without Sequence","15.43","",""
"15/01/2015 05:00:00 - 15/01/2015 06:00:00","BZN|DK1","Without Sequence","15.47","",""
"15/01/2015 06:00:00 - 15/01/2015 07:00:00","BZN|DK1","Without Sequence","25.85","",""
"15/01/2015 07:00:00 - 15/01/2015 08:00:00","BZN|DK1","Without Sequence","26.28","",""
"15/01/2015 08:00:00 - 15/01/2015 09:00:00","BZN|DK1","Without Sequence","26.55","",""
"15/01/2015 09:00:00 - 15/01/2015 10:00:00","BZN|DK1","Without Sequence","26.42","",""
"15/01/2015 10:00:00 - 15/01/2015 11:00:00","BZN|DK1","Without Sequence","26.36","",""
"15/01/2015 11:00:00 - 15/01/2015 12:00:00","BZN|DK1","Without Sequence","26.23","",""
"15/01/2015 12:00:00 - 15/01/2015 13:00:00","BZN|DK1","Without Sequence","26.12","",""
"15/01/2015 13:00:00 - 15/01/2015 14:00:00","BZN|DK1","Without Sequence","26.18","",""
"15/01/2015 14:00:00 - 15/01/2015 15:00:00","BZN|DK1","Without Sequence","26.30","",""
"15/01/2015 15:00:00 - 15/01/2015 16:00:00","BZN|DK1","Without Sequence","26.37","",""
"15/01/2015 16:00:00 - 15/01/2015 17:00:00","BZN|DK1","Without Sequence","26.76","",""
"15/01/2015 17:00:00 - 15/01/2015 18:00:00","BZN|DK1","Without Sequence","26.89","",""
"15/01/2015 18:00:00 - 15/01/2015 19:00:00","BZN|DK1","Without Sequence","26.65","",""
"15/01/2015 19:00:00 - 15/01/2015 20:00:00","BZN|DK1","Without Sequence","26.41","",""
"15/01/2015 20:00:00 - 15/01/2015 21:00:00","BZN|DK1","Without Sequence","26.05","",""
"15/01/2015 21:00:00 - 15/01/2015 22:00:00","BZN|DK1","Without Sequence","22.05","",""
"15/01/2015 22:00:00 - 15/01/2015 23:00:00","BZN|DK1","Without Sequence","19.01","",""
"15/01/2015 23:00:00 - 16/01/2015 00:00:00","BZN|DK1","Without Sequence","12.01","",""
"16/01/2015 00:00:00 - 16/01/2015 01:00:00","BZN|DK1","Without Sequence","6.95","",""
"16/01/2015 01:00:00 - 16/01/2015 02:00:00","BZN|DK1","Without Sequence","6.73","",""
"16/01/2015 02:00:00 - 16/01/2015 03:00:00","BZN|DK1","Without Sequence","6.80","",""
"16/01/2015 03:00:00 - 16/01/2015 04:00:00","BZN|DK1","Without Sequence","6.76","",""
"16/01/2015 04:00:00 - 16/01/2015 05:00:00","BZN|DK1","Without Sequence","6.74","",""
"16/01/2015 05:00:00 - 16/01/2015 06:00:00","BZN|DK1","Without Sequence","0.94","",""
"16/01/2015 06:00:00 - 16/01/2015 07:00:00","BZN|DK1","Without Sequence","15.00","",""
"16/01/2015 07:00:00 - 16/01/2015 08:00:00","BZN|DK1","Without Sequence","25.09","",""
"16/01/2015 08:00:00 - 16/01/2015 09:00:00","BZN|DK1","Without Sequence","23.66","",""
"16/01/2015 09:00:00 - 16/01/2015 10:00:00","BZN|DK1","Without Sequence","22.52","",""
"16/01/2015 10:00:00 - 16/01/2015 11:00:00","BZN|DK1","Without Sequence","24.30","",""
"16/01/2015 11:00:00 - 16/01/2015 12:00:00","BZN|DK1","Without Sequence","22.94","",""
"16/01/2015 12:00:00 - 16/01/2015 13:00:00","BZN|DK1","Without Sequence","21.96","",""
"16/01/2015 13:00:00 - 16/01/2015 14:00:00","BZN|DK1","Without Sequence","24.32","",""
"16/01/2015 14:00:00 - 16/01/2015 15:00:00","BZN|DK1","Without Sequence","26.51","",""
"16/01/2015 15:00:00 - 16/01/2015 16:00:00","BZN|DK1","Without Sequence","23.91","",""
"16/01/2015 16:00:00 - 16/01/2015 17:00:00","BZN|DK1","Without Sequence","27.43","",""
"16/01/2015 17:00:00 - 16/01/2015 18:00:00","BZN|DK1","Without Sequence","29.07","",""
"16/01/2015 18:00:00 - 16/01/2015 19:00:00","BZN|DK1","Without Sequence","30.08","",""
"16/01/2015 19:00:00 - 16/01/2015 20:00:00","BZN|DK1","Without Sequence","27.83","",""
"16/01/2015 20:00:00 - 16/01/2015 21:00:00","BZN|DK1","Without Sequence","27.40","",""
"16/01/2015 21:00:00 - 16/01/2015 22:00:00","BZN|DK1","Without Sequence","26.95","",""
"16/01/2015 22:00:00 - 16/01/2015 23:00:00","BZN|DK1","Without Sequence","26.85","",""
"16/01/2015 23:00:00 - 17/01/2015 00:00:00","BZN|DK1","Without Sequence","26.75","",""
"17/01/2015 00:00:00 - 17/01/2015 01:00:00","BZN|DK1","Without Sequence","26.88","",""
"17/01/2015 01:00:00 - 17/01/2015 02:00:00","BZN|DK1","Without Sequence","26.78","",""
"17/01/2015 02:00:00 - 17/01/2015 03:00:00","BZN|DK1","Without Sequence","26.67","",""
"17/01/2015 03:00:00 - 17/01/2015 04:00:00","BZN|DK1","Without Sequence","26.70","",""
"17/01/2015 04:00:00 - 17/01/2015 05:00:00","BZN|DK1","Without Sequence","26.66","",""
"17/01/2015 05:00:00 - 17/01/2015 06:00:00","BZN|DK1","Without Sequence","26.74","",""
"17/01/2015 06:00:00 - 17/01/2015 07:00:00","BZN|DK1","Without Sequence","26.87","",""
"17/01/2015 07:00:00 - 17/01/2015 08:00:00","BZN|DK1","Without Sequence","27.20","",""
"17/01/2015 08:00:00 - 17/01/2015 09:00:00","BZN|DK1","Without Sequence","27.61","",""
"17/01/2015 09:00:00 - 17/01/2015 10:00:00","BZN|DK1","Without Sequence","27.99","",""
"17/01/2015 10:00:00 - 17/01/2015 11:00:00","BZN|DK1","Without Sequence","28.35","",""
"17/01/2015 11:00:00 - 17/01/2015 12:00:00","BZN|DK1","Without Sequence","28.53","",""
"17/01/2015 12:00:00 - 17/01/2015 13:00:00","BZN|DK1","Without Sequence","27.42","",""
"17/01/2015 13:00:00 - 17/01/2015 14:00:00","BZN|DK1","Without Sequence","27.52","",""
"17/01/2015 14:00:00 - 17/01/2015 15:00:00","BZN|DK1","Without Sequence","27.09","",""
"17/01/2015 15:00:00 - 17/01/2015 16:00:00","BZN|DK1","Without Sequence","27.27","",""
"17/01/2015 16:00:00 - 17/01/2015 17:00:00","BZN|DK1","Without Sequence","27.78","",""
"17/01/2015 17:00:00 - 17/01/2015 18:00:00","BZN|DK1","Without Sequence","28.23","",""
"17/01/2015 18:00:00 - 17/01/2015 19:00:00","BZN|DK1","Without Sequence","28.10","",""
"17/01/2015 19:00:00 - 17/01/2015 20:00:00","BZN|DK1","Without Sequence","27.74","",""
"17/01/2015 20:00:00 - 17/01/2015 21:00:00","BZN|DK1","Without Sequence","27.24","",""
"17/01/2015 21:00:00 - 17/01/2015 22:00:00","BZN|DK1","Without Sequence","26.93","",""
"17/01/2015 22:00:00 - 17/01/2015 23:00:00","BZN|DK1","Without Sequence","27.46","",""
"17/01/2015 23:00:00 - 18/01/2015 00:00:00","BZN|DK1","Without Sequence","24.50","",""
"18/01/2015 00:00:00 - 18/01/2015 01:00:00","BZN|DK1","Without Sequence","23.35","",""
"18/01/2015 01:00:00 - 18/01/2015 02:00:00","BZN|DK1","Without Sequence","21.19","",""
"18/01/2015 02:00:00 - 18/01/2015 03:00:00","BZN|DK1","Without Sequence","22.24","",""
"18/01/2015 03:00:00 - 18/01/2015 04:00:00","BZN|DK1","Without Sequence","22.31","",""
"18/01/2015 04:00:00 - 18/01/2015 05:00:00","BZN|DK1","Without Sequence","22.32","",""
"18/01/2015 05:00:00 - 18/01/2015 06:00:00","BZN|DK1","Without Sequence","22.11","",""
"18/01/2015 06:00:00 - 18/01/2015 07:00:00","BZN|DK1","Without Sequence","24.90","",""
"18/01/2015 07:00:00 - 18/01/2015 08:00:00","BZN|DK1","Without Sequence","26.68","",""
"18/01/2015 08:00:00 - 18/01/2015 09:00:00","BZN|DK1","Without Sequence","27.03","",""
"18/01/2015 09:00:00 - 18/01/2015 10:00:00","BZN|DK1","Without Sequence","27.22","",""
"18/01/2015 10:00:00 - 18/01/2015 11:00:00","BZN|DK1","Without Sequence","27.24","",""
"18/01/2015 11:00:00 - 18/01/2015 12:00:00","BZN|DK1","Without Sequence","28.22","",""
"18/01/2015 12:00:00 - 18/01/2015 13:00:00","BZN|DK1","Without Sequence","28.15","",""
"18/01/2015 13:00:00 - 18/01/2015 14:00:00","BZN|DK1","Without Sequence","27.85","",""
"18/01/2015 14:00:00 - 18/01/2015 15:00:00","BZN|DK1","Without Sequence","28.17","",""
"18/01/2015 15:00:00 - 18/01/2015 16:00:00","BZN|DK1","Without Sequence","29.24","",""
"18/01/2015 16:00:00 - 18/01/2015 17:00:00","BZN|DK1","Without Sequence","30.44","",""
"18/01/2015 17:00:00 - 18/01/2015 18:00:00","BZN|DK1","Without Sequence","31.94","",""
"18/01/2015 18:00:00 - 18/01/2015 19:00:00","BZN|DK1","Without Sequence","32.45","",""
"18/01/2015 19:00:00 - 18/01/2015 20:00:00","BZN|DK1","Without Sequence","30.94","",""
"18/01/2015 20:00:00 - 18/01/2015 21:00:00","BZN|DK1","Without Sequence","29.80","",""
"18/01/2015 21:00:00 - 18/01/2015 22:00:00","BZN|DK1","Without Sequence","29.63","",""
"18/01/2015 22:00:00 - 18/01/2015 23:00:00","BZN|DK1","Without Sequence","28.54","",""
"18/01/2015 23:00:00 - 19/01/2015 00:00:00","BZN|DK1","Without Sequence","28.42","",""
"19/01/2015 00:00:00 - 19/01/2015 01:00:00","BZN|DK1","Without Sequence","27.92","",""
"19/01/2015 01:00:00 - 19/01/2015 02:00:00","BZN|DK1","Without Sequence","27.70","",""
"19/01/2015 02:00:00 - 19/01/2015 03:00:00","BZN|DK1","Without Sequence","27.65","",""
"19/01/2015 03:00:00 - 19/01/2015 04:00:00","BZN|DK1","Without Sequence","27.73","",""
"19/01/2015 04:00:00 - 19/01/2015 05:00:00","BZN|DK1","Without Sequence","28.07","",""
"19/01/2015 05:00:00 - 19/01/2015 06:00:00","BZN|DK1","Without Sequence","28.92","",""
"19/01/2015 06:00:00 - 19/01/2015 07:00:00","BZN|DK1","Without Sequence","31.12","",""
"19/01/2015 07:00:00 - 19/01/2015 08:00:00","BZN|DK1","Without Sequence","37.83","",""
"19/01/2015 08:00:00 - 19/01/2015 09:00:00","BZN|DK1","Without Sequence","45.36","",""
"19/01/2015 09:00:00 - 19/01/2015 10:00:00","BZN|DK1","Without Sequence","42.65","",""
"19/01/2015 10:00:00 - 19/01/2015 11:00:00","BZN|DK1","Without Sequence","36.31","",""
"19/01/2015 11:00:00 - 19/01/2015 12:00:00","BZN|DK1","Without Sequence","34.41","",""
"19/01/2015 12:00:00 - 19/01/2015 13:00:00","BZN|DK1","Without Sequence","44.97","",""
"19/01/2015 13:00:00 - 19/01/2015 14:00:00","BZN|DK1","Without Sequence","46.15","",""
"19/01/2015 14:00:00 - 19/01/2015 15:00:00","BZN|DK1","Without Sequence","46.08","",""
"19/01/2015 15:00:00 - 19/01/2015 16:00:00","BZN|DK1","Without Sequence","34.37","",""
"19/01/2015 16:00:00 - 19/01/2015 17:00:00","BZN|DK1","Without Sequence","33.73","",""
"19/01/2015 17:00:00 - 19/01/2015 18:00:00","BZN|DK1","Without Sequence","41.95","",""
"19/01/2015 18:00:00 - 19/01/2015 19:00:00","BZN|DK1","Without Sequence","33.12","",""
"19/01/2015 19:00:00 - 19/01/2015 20:00:00","BZN|DK1","Without Sequence","31.46","",""
"19/01/2015 20:00:00 - 19/01/2015 21:00:00","BZN|DK1","Without Sequence","30.27","",""
"19/01/2015 21:00:00 - 19/01/2015 22:00:00","BZN|DK1","Without Sequence","29.74","",""
"19/01/2015 22:00:00 - 19/01/2015 23:00:00","BZN|DK1","Without Sequence","28.98","",""
"19/01/2015 23:00:00 - 20/01/2015 00:00:00","BZN|DK1","Without Sequence","28.46","",""
"20/01/2015 00:00:00 - 20/01/2015 01:00:00","BZN|DK1","Without Sequence","28.62","",""
"20/01/2015 01:00:00 - 20/01/2015 02:00:00","BZN|DK1","Without Sequence","28.22","",""
"20/01/2015 02:00:00 - 20/01/2015 03:00:00","BZN|DK1","Without Sequence","28.07","",""
"20/01/2015 03:00:00 - 20/01/2015 04:00:00","BZN|DK1","Without Sequence","28.02","",""
"20/01/2015 04:00:00 - 20/01/2015 05:00:00","BZN|DK1","Without Sequence","28.39","",""
"20/01/2015 05:00:00 - 20/01/2015 06:00:00","BZN|DK1","Without Sequence","29.17","",""
"20/01/2015 06:00:00 - 20/01/2015 07:00:00","BZN|DK1","Without Sequence","31.76","",""
"20/01/2015 07:00:00 - 20/01/2015 08:00:00","BZN|DK1","Without Sequence","50.08","",""
"20/01/2015 08:00:00 - 20/01/2015 09:00:00","BZN|DK1","Without Sequence","57.52","",""
"20/01/2015 09:00:00 - 20/01/2015 10:00:00","BZN|DK1","Without Sequence","53.70","",""
"20/01/2015 10:00:00 - 20/01/2015 11:00:00","BZN|DK1","Without Sequence","53.01","",""
"20/01/2015 11:00:00 - 20/01/2015 12:00:00","BZN|DK1","Without Sequence","53.02","",""
"20/01/2015 12:00:00 - 20/01/2015 13:00:00","BZN|DK1","Without Sequence","47.73","",""
"20/01/2015 13:00:00 - 20/01/2015 14:00:00","BZN|DK1","Without Sequence","47.76","",""
"20/01/2015 14:00:00 - 20/01/2015 15:00:00","BZN|DK1","Without Sequence","47.69","",""
"20/01/2015 15:00:00 - 20/01/2015 16:00:00","BZN|DK1","Without Sequence","44.49","",""
"20/01/2015 16:00:00 - 20/01/2015 17:00:00","BZN|DK1","Without Sequence","46.11","",""
"20/01/2015 17:00:00 - 20/01/2015 18:00:00","BZN|DK1","Without Sequence","57.48","",""
"20/01/2015 18:00:00 - 20/01/2015 19:00:00","BZN|DK1","Without Sequence","46.12","",""
"20/01/2015 19:00:00 - 20/01/2015 20:00:00","BZN|DK1","Without Sequence","44.40","",""
"20/01/2015 20:00:00 - 20/01/2015 21:00:00","BZN|DK1","Without Sequence","30.69","",""
"20/01/2015 21:00:00 - 20/01/2015 22:00:00","BZN|DK1","Without Sequence","30.45","",""
"20/01/2015 22:00:00 - 20/01/2015 23:00:00","BZN|DK1","Without Sequence","29.51","",""
"20/01/2015 23:00:00 - 21/01/2015 00:00:00","BZN|DK1","Without Sequence","28.50","",""
"21/01/2015 00:00:00 - 21/01/2015 01:00:00","BZN|DK1","Without Sequence","28.12","",""
"21/01/2015 01:00:00 - 21/01/2015 02:00:00","BZN|DK1","Without Sequence","27.87","",""
"21/01/2015 02:00:00 - 21/01/2015 03:00:00","BZN|DK1","Without Sequence","27.78","",""
"21/01/2015 03:00:00 - 21/01/2015 04:00:00","BZN|DK1","Without Sequence","27.85","",""
"21/01/2015 04:00:00 - 21/01/2015 05:00:00","BZN|DK1","Without Sequence","28.24","",""
"21/01/2015 05:00:00 - 21/01/2015 06:00:00","BZN|DK1","Without Sequence","29.59","",""
"21/01/2015 06:00:00 - 21/01/2015 07:00:00","BZN|DK1","Without Sequence","33.04","",""
"21/01/2015 07:00:00 - 21/01/2015 08:00:00","BZN|DK1","Without Sequence","49.67","",""
"21/01/2015 08:00:00 - 21/01/2015 09:00:00","BZN|DK1","Without Sequence","55.34","",""
"21/01/2015 09:00:00 - 21/01/2015 10:00:00","BZN|DK1","Without Sequence","55.33","",""
"21/01/2015 10:00:00 - 21/01/2015 11:00:00","BZN|DK1","Without Sequence","54.96","",""
"21/01/2015 11:00:00 - 21/01/2015 12:00:00","BZN|DK1","Without Sequence","53.44","",""
"21/01/2015 12:00:00 - 21/01/2015 13:00:00","BZN|DK1","Without Sequence","48.49","",""
"21/01/2015 13:00:00 - 21/01/2015 14:00:00","BZN|DK1","Without Sequence","48.40","",""
"21/01/2015 14:00:00 - 21/01/2015 15:00:00","BZN|DK1","Without Sequence","48.00","",""
"21/01/2015 15:00:00 - 21/01/2015 16:00:00","BZN|DK1","Without Sequence","48.80","",""
"21/01/2015 16:00:00 - 21/01/2015 17:00:00","BZN|DK1","Without Sequence","51.02","",""
"21/01/2015 17:00:00 - 21/01/2015 18:00:00","BZN|DK1","Without Sequence","55.47","",""
"21/01/2015 18:00:00 - 21/01/2015 19:00:00","BZN|DK1","Without Sequence","55.36","",""
"21/01/2015 19:00:00 - 21/01/2015 20:00:00","BZN|DK1","Without Sequence","38.08","",""
"21/01/2015 20:00:00 - 21/01/2015 21:00:00","BZN|DK1","Without Sequence","33.28","",""
"21/01/2015 21:00:00 - 21/01/2015 22:00:00","BZN|DK1","Without Sequence","32.96","",""
"21/01/2015 22:00:00 - 21/01/2015 23:00:00","BZN|DK1","Without Sequence","31.76","",""
"21/01/2015 23:00:00 - 22/01/2015 00:00:00","BZN|DK1","Without Sequence","29.55","",""
"22/01/2015 00:00:00 - 22/01/2015 01:00:00","BZN|DK1","Without Sequence","28.96","",""
"22/01/2015 01:00:00 - 22/01/2015 02:00:00","BZN|DK1","Without Sequence","28.69","",""
"22/01/2015 02:00:00 - 22/01/2015 03:00:00","BZN|DK1","Without Sequence","28.31","",""
"22/01/2015 03:00:00 - 22/01/2015 04:00:00","BZN|DK1","Without Sequence","28.26","",""
"22/01/2015 04:00:00 - 22/01/2015 05:00:00","BZN|DK1","Without Sequence","28.82","",""
"22/01/2015 05:00:00 - 22/01/2015 06:00:00","BZN|DK1","Without Sequence","30.34","",""
"22/01/2015 06:00:00 - 22/01/2015 07:00:00","BZN|DK1","Without Sequence","35.24","",""
"22/01/2015 07:00:00 - 22/01/2015 08:00:00","BZN|DK1","Without Sequence","47.25","",""
"22/01/2015 08:00:00 - 22/01/2015 09:00:00","BZN|DK1","Without Sequence","53.79","",""
"22/01/2015 09:00:00 - 22/01/2015 10:00:00","BZN|DK1","Without Sequence","49.31","",""
"22/01/2015 10:00:00 - 22/01/2015 11:00:00","BZN|DK1","Without Sequence","49.32","",""
"22/01/2015 11:00:00 - 22/01/2015 12:00:00","BZN|DK1","Without Sequence","48.69","",""
"22/01/2015 12:00:00 - 22/01/2015 13:00:00","BZN|DK1","Without Sequence","47.46","",""
"22/01/2015 13:00:00 - 22/01/2015 14:00:00","BZN|DK1","Without Sequence","45.84","",""
